Steps,User Time,Real Time,Growth Rate,QC position,Average Pressure,Average Sigma,Average Cell Growth,Average Vertex Velocity,Average Auxin Cytoplasm,Std Auxin Cytoplasm,Average Auxin Intercellular,Average PIN Cytoplasm,Average PIN Membrane,Average AUX1 Cytoplasm,Average Auxin Diffusion,Average Auxin Export,Average PIN1 Expression,Average PIN1 Trafficking
428,12.84,8.43,5.21103,-1.64213 -62.6967 0,0,0,0.0266816,2.5043,0.749806,0.862208,0.072215,1.068,1.08008,9.65772,0,-0.187914,59.0434,53.802
429,12.87,8.43,5.21372,-1.64213 -62.8533 0,0,0,0.0267452,2.50713,0.750606,0.86081,0.0721828,1.06685,1.08204,9.65664,0,-0.182762,58.9527,53.7407
430,12.9,8.43,5.21643,-1.64245 -63.0098 0,0,0,0.0268106,2.51081,0.751433,0.859109,0.0721615,1.06554,1.08381,9.65476,0,-0.179686,58.8711,53.6775
431,12.93,8.43,5.21919,-1.6431 -63.1662 0,0,0,0.0268656,2.51486,0.752278,0.857214,0.0721388,1.06417,1.08506,9.6523,0,-0.178265,58.7979,53.6066
432,12.96,8.43,5.22189,-1.644 -63.3225 0,0,0,0.0269162,2.51911,0.753129,0.855222,0.072109,1.06281,1.08569,9.64939,0,-0.17797,58.732,53.5304
433,12.99,8.43,5.22462,-1.64503 -63.4789 0,0,0,0.0269563,2.52352,0.753985,0.85321,0.0720701,1.06151,1.08581,9.6456,0,-0.178296,58.6744,53.4655
434,13.02,8.43,5.22733,-1.64607 -63.6352 0,0,0,0.0269873,2.52816,0.754841,0.851243,0.0720242,1.06022,1.08572,9.64186,0,-0.178979,58.6272,53.4197
435,13.05,8.43,5.22989,-1.64709 -63.7915 0,0,0,0.0270101,2.53281,0.755698,0.849363,0.0719733,1.0589,1.08563,9.63798,0,-0.179857,58.5927,53.3901
436,13.08,8.46,5.23232,-1.64794 -63.9478 0,0,0,0.0270255,2.53748,0.756546,0.847563,0.0719236,1.05757,1.08577,9.634,0,-0.180077,58.5734,53.3666
437,13.11,8.49,5.23442,-1.64854 -64.1041 0,0,0,0.0270348,2.5421,0.75738,0.845815,0.0718835,1.0563,1.08606,9.62994,0,-0.180629,58.5706,53.3467
438,13.14,8.52,5.23611,-1.64884 -64.2603 0,0,0,0.0274722,2.54653,0.758201,0.84415,0.0718478,1.05514,1.08648,9.62585,0,-0.18153,58.5838,53.3359
439,13.17,8.55,5.23739,-1.64883 -64.4164 0,0,0,0.0279049,2.55072,0.759009,0.842583,0.0718133,1.05412,1.08697,9.62177,0,-0.182648,58.6109,53.3355
440,13.2,8.58,5.23823,-1.64805 -64.7285 0,0,0,0.0271328,2.54139,0.755239,0.838921,0.0715212,1.04932,1.07288,9.67043,0,-0.183656,58.6483,53.3459
441,13.23,8.61,5.41227,-1.64805 -64.7285 0,0,0,0.0270881,2.54387,0.756665,0.837995,0.071756,1.05223,1.07724,9.68089,0,-0.156285,59.1862,53.4634
442,13.26,8.61,5.23863,-1.64747 -64.8845 0,0,0,0.0280565,2.54478,0.757121,0.83707,0.0720733,1.05298,1.08065,9.6905,0,-0.160634,59.2557,53.643
443,13.29,8.64,5.23832,-1.64687 -65.0412 0,0,0,0.0281748,2.54612,0.757672,0.836332,0.0721896,1.0536,1.08359,9.69579,0,-0.171814,59.3423,53.7398
444,13.32,8.67,5.23928,-1.64613 -65.1983 0,0,0,0.0285458,2.54685,0.758271,0.835801,0.0722133,1.05406,1.08616,9.69749,0,-0.177077,59.4127,53.8235
445,13.35,8.7,5.24067,-1.64522 -65.3558 0,0,0,0.0284563,2.54737,0.758914,0.835467,0.072197,1.05439,1.08844,9.69716,0,-0.178667,59.463,53.8968
446,13.38,8.73,5.24196,-1.64433 -65.5132 0,0,0,0.0284554,2.54811,0.75957,0.835314,0.0721749,1.05448,1.09019,9.69554,0,-0.178244,59.4939,53.9609
447,13.41,8.76,5.24258,-1.64356 -65.6703 0,0,0,0.0288657,2.54942,0.760233,0.835294,0.0721665,1.0543,1.09017,9.69316,0,-0.176564,59.5133,54.0364
448,13.44,8.76,5.24235,-1.64302 -65.8269 0,0,0,0.0293032,2.55149,0.7609,0.835337,0.0721631,1.05389,1.08904,9.69016,0,-0.176233,59.5372,54.0893
449,13.47,8.76,5.0664,-1.64275 -65.9831 0,0,0,0.0297521,2.55431,0.761564,0.835414,0.0721597,1.05338,1.08851,9.68662,0,-0.175896,59.5758,54.1347
450,13.5,8.76,5.06439,-1.64278 -66.1389 0,0,0,0.0302072,2.55767,0.761622,0.835362,0.072121,1.05252,1.08825,9.68057,0,-0.177435,59.6103,54.1522
451,13.53,8.76,5.06046,-1.64315 -66.2944 0,0,0,0.0306644,2.56143,0.760804,0.83507,0.0720949,1.05116,1.08793,9.6718,0,-0.245979,59.6259,54.1541
452,13.56,8.79,5.23199,-1.64382 -66.4495 0,0,0,0.0311221,2.56544,0.759984,0.834762,0.0720547,1.0498,1.08761,9.66296,0,-0.281008,59.6412,54.1547
453,13.59,8.82,5.22779,-1.6457 -66.7595 0,0,0,0.0280566,2.55782,0.754141,0.83245,0.0716636,1.04259,1.07078,9.60279,0,-0.301876,59.6563,54.1554
454,13.62,8.85,5.39463,-1.6457 -66.7595 0,0,0,0.027563,2.59173,0.754221,0.832481,0.0715817,1.04272,1.07068,9.59309,0,-0.385993,60.1542,53.739
455,13.65,8.88,5.21765,-1.6474 -66.915 0,0,0,0.0290384,2.58526,0.753581,0.832216,0.0715391,1.04158,1.07011,9.58324,0,-0.286899,60.155,54.3132
456,13.68,8.91,5.21245,-1.64924 -67.0704 0,0,0,0.0279007,2.58727,0.754097,0.832426,0.0716441,1.04182,1.07297,9.58484,0,-0.153853,60.1819,54.5127
457,13.71,8.94,5.20774,-1.65033 -67.2231 0,0,0,0.0280084,2.59097,0.754528,0.832605,0.0718767,1.04191,1.07515,9.584,0,-0.154575,60.22,54.5972
458,13.74,8.94,5.2015,-1.65075 -67.3737 0,0,0,0.0280154,2.59567,0.754788,0.832631,0.0720555,1.04165,1.07724,9.58187,0,-0.162845,60.2469,54.6677
459,13.77,8.94,5.19404,-1.65075 -67.5232 0,0,0,0.0285336,2.60079,0.755032,0.832564,0.0720997,1.04125,1.07901,9.57801,0,-0.172569,60.2707,54.7201
460,13.8,8.94,5.18573,-1.65056 -67.6721 0,0,0,0.0290483,2.60573,0.755236,0.832412,0.0720509,1.0407,1.08052,9.57334,0,-0.177802,60.2826,54.7601
461,13.83,8.94,5.17725,-1.65018 -67.8207 0,0,0,0.0295621,2.6098,0.755438,0.832218,0.0719483,1.04006,1.08153,9.56808,0,-0.180533,60.2888,54.7892
462,13.86,8.94,5.16862,-1.64982 -67.9695 0,0,0,0.0300612,2.61388,0.755633,0.832006,0.0718396,1.03936,1.0823,9.56263,0,-0.179979,60.29,54.8115
463,13.89,8.94,5.1604,-1.64946 -68.1188 0,0,0,0.0305461,2.61809,0.755821,0.831773,0.0717498,1.03861,1.0826,9.55711,0,-0.178275,60.2911,54.8331
464,13.92,8.97,5.15258,-1.64922 -68.2689 0,0,0,0.0310195,2.62272,0.756002,0.831487,0.0716702,1.03779,1.08239,9.55173,0,-0.178522,60.2998,54.8619
465,13.95,8.97,5.14553,-1.64913 -68.4198 0,0,0,0.0314799,2.62748,0.75616,0.83104,0.071599,1.03687,1.08259,9.54651,0,-0.17779,60.3208,54.9216
466,13.98,8.97,5.13915,-1.64937 -68.5717 0,0,0,0.0319285,2.63258,0.7563,0.830544,0.0715484,1.03572,1.08362,9.5415,0,-0.176147,60.3553,54.9809
467,14.01,8.97,5.13377,-1.64991 -68.7243 0,0,0,0.0323688,2.63757,0.7564,0.829908,0.0715069,1.03467,1.08515,9.53665,0,-0.176777,60.395,54.9745
468,14.04,8.97,5.12928,-1.65072 -68.8776 0,0,0,0.032801,2.64253,0.756477,0.829192,0.0714594,1.03379,1.08682,9.53198,0,-0.177713,60.4359,54.9712
469,14.07,8.97,5.12558,-1.65183 -69.0315 0,0,0,0.0332262,2.64733,0.756123,0.828606,0.0713992,1.03278,1.08751,9.52576,0,-0.178612,60.463,54.9694
470,14.1,8.97,5.12255,-1.65325 -69.1858 0,0,0,0.0331578,2.65189,0.755347,0.828208,0.0713584,1.03153,1.08736,9.51817,0,-0.213375,60.4774,54.9683
471,14.13,9,4.94655,-1.65496 -69.3405 0,0,0,0.0331046,2.65622,0.754586,0.827819,0.0713046,1.03031,1.08722,9.51055,0,-0.226053,60.4913,54.9658
472,14.16,9.03,5.11845,-1.65696 -69.4958 0,0,0,0.0330721,2.6603,0.753839,0.82745,0.0712453,1.0291,1.08708,9.50293,0,-0.231732,60.5045,54.9626
473,14.19,9.06,5.11737,-1.6592 -69.6515 0,0,0,0.0330502,2.66392,0.753063,0.8271,0.0712057,1.02787,1.08689,9.49525,0,-0.278517,60.5168,54.9601
474,14.22,9.09,5.11531,-1.66168 -69.8075 0,0,0,0.0330334,2.66709,0.752299,0.826769,0.0711574,1.02666,1.08669,9.48759,0,-0.300265,60.5287,54.9564
475,14.25,9.09,5.11293,-1.66433 -69.9636 0,0,0,0.0330188,2.66989,0.751543,0.826449,0.0711042,1.02546,1.0865,9.4799,0,-0.312392,60.5402,54.9531
476,14.28,9.09,5.11065,-1.66717 -70.1197 0,0,0,0.0330039,2.67231,0.750782,0.82609,0.071048,1.02426,1.08629,9.47214,0,-0.319756,60.5515,54.9502
477,14.31,9.12,5.10898,-1.67329 -70.4316 0,0,0,0.0302248,2.6619,0.754451,0.82472,0.0710177,1.01913,1.07239,9.47631,0,-0.325175,60.5627,54.9479
478,14.34,9.15,5.28136,-1.67329 -70.4316 0,0,0,0.0297592,2.68725,0.755554,0.825084,0.0713441,1.02285,1.07673,9.47824,0,-0.0562662,61.0885,55.0683
479,14.37,9.15,5.10778,-1.67714 -70.5872 0,0,0,0.0318648,2.67229,0.754566,0.825506,0.0724707,1.024,1.07956,9.48183,0,-0.0788971,61.0946,55.2236
480,14.4,9.18,5.10811,-1.68129 -70.7426 0,0,0,0.0305659,2.67021,0.75445,0.828053,0.0728485,1.02491,1.08119,9.48269,0,-0.118963,61.1056,55.3027
481,14.43,9.21,5.10869,-1.68488 -70.8989 0,0,0,0.0306535,2.6667,0.753891,0.830937,0.0731076,1.02521,1.08204,9.48296,0,-0.106942,61.1213,55.3665
482,14.46,9.21,5.10938,-1.68788 -71.0561 0,0,0,0.030408,2.66474,0.753689,0.8344,0.0733393,1.02549,1.08277,9.48223,0,-0.119682,61.1379,55.389
483,14.49,9.21,5.11096,-1.69059 -71.2141 0,0,0,0.0303945,2.66334,0.753619,0.837449,0.0733318,1.02571,1.08426,9.48138,0,-0.139304,61.1504,55.3966
484,14.52,9.24,4.94241,-1.69344 -71.3727 0,0,0,0.0303231,2.6623,0.753612,0.840087,0.0732939,1.02588,1.08598,9.48013,0,-0.134014,61.1605,55.4141
485,14.55,9.24,5.11699,-1.69665 -71.5311 0,0,0,0.0303,2.66203,0.753583,0.841881,0.0733134,1.02596,1.0876,9.47867,0,-0.13029,61.1668,55.4273
486,14.58,9.24,5.12045,-1.70039 -71.6892 0,0,0,0.0302605,2.6627,0.753581,0.842837,0.0733467,1.02598,1.08898,9.47678,0,-0.129006,61.1697,55.4351
487,14.61,9.24,5.12382,-1.70469 -71.8469 0,0,0,0.0302371,2.6643,0.753583,0.842968,0.0733684,1.02594,1.09002,9.47457,0,-0.133613,61.1686,55.434
488,14.64,9.27,5.12969,-1.70943 -72.0042 0,0,0,0.0302045,2.66659,0.7536,0.842548,0.0733668,1.02588,1.09056,9.472,0,-0.144917,61.1632,55.4299
489,14.67,9.3,5.13756,-1.71452 -72.1612 0,0,0,0.0301718,2.66932,0.753616,0.841731,0.0733497,1.02579,1.09073,9.46913,0,-0.154285,61.1541,55.4237
490,14.7,9.33,5.14683,-1.71986 -72.3178 0,0,0,0.0301371,2.67237,0.753641,0.840621,0.0733061,1.02567,1.09061,9.46602,0,-0.163452,61.1429,55.4193
491,14.73,9.36,5.15657,-1.72532 -72.4743 0,0,0,0.0301016,2.67564,0.753676,0.839303,0.0732377,1.02549,1.09029,9.46328,0,-0.170361,61.1308,55.4182
492,14.76,9.39,5.1666,-1.73082 -72.6306 0,0,0,0.0300642,2.67898,0.753718,0.83784,0.073157,1.02524,1.08987,9.46001,0,-0.17592,61.1188,55.419
493,14.79,9.42,5.17611,-1.73618 -72.7867 0,0,0,0.0300262,2.6826,0.753769,0.836287,0.0730699,1.02491,1.08942,9.45661,0,-0.180748,61.1076,55.4218
494,14.82,9.45,5.18479,-1.74146 -72.9426 0,0,0,0.0304142,2.68632,0.75383,0.834694,0.072979,1.0245,1.08895,9.45305,0,-0.185186,61.0974,55.4258
495,14.85,9.48,5.19237,-1.74671 -73.0986 0,0,0,0.0308012,2.69005,0.753903,0.833105,0.0728861,1.02402,1.0885,9.44939,0,-0.189349,61.0885,55.4316
496,14.88,9.51,5.19889,-1.75199 -73.2546 0,0,0,0.0311867,2.6937,0.753987,0.831562,0.072793,1.02345,1.08811,9.44563,0,-0.193214,61.0811,55.4405
497,14.91,9.54,5.20427,-1.75734 -73.4107 0,0,0,0.031571,2.69716,0.754083,0.830107,0.0727025,1.02278,1.08789,9.44179,0,-0.196645,61.0754,55.4565
498,14.94,9.57,5.2088,-1.76278 -73.5669 0,0,0,0.031954,2.70036,0.754194,0.828788,0.0726194,1.02199,1.08801,9.43788,0,-0.19942,61.0719,55.4831
499,14.97,9.6,5.21269,-1.76831 -73.7232 0,0,0,0.0323413,2.70319,0.754322,0.82765,0.0725492,1.02105,1.08862,9.43391,0,-0.201802,61.0703,55.5024
500,15,9.63,5.21616,-1.77395 -73.8795 0,0,0,0.0327279,2.70567,0.754484,0.826792,0.0724888,1.02006,1.0895,9.42985,0,-0.204568,61.0694,55.5
501,15.03,9.66,5.21918,-1.77965 -74.0359 0,0,0,0.0331139,2.70768,0.754692,0.826245,0.0724316,1.01911,1.09039,9.42576,0,-0.207569,61.0686,55.4884
502,15.06,9.69,5.22172,-1.78541 -74.1924 0,0,0,0.0335,2.70925,0.754951,0.826025,0.0723732,1.01821,1.09109,9.42164,0,-0.210895,61.0681,55.4748
503,15.09,9.72,5.22369,-1.79118 -74.3489 0,0,0,0.0338862,2.71029,0.755257,0.826093,0.0723118,1.01737,1.0915,9.4175,0,-0.213524,61.068,55.461
504,15.12,9.75,5.22522,-1.79693 -74.5055 0,0,0,0.0342774,2.71085,0.755598,0.826411,0.0722516,1.01659,1.09171,9.41333,0,-0.215895,61.0683,55.4494
505,15.15,9.78,5.22649,-1.80265 -74.6623 0,0,0,0.0346691,2.71101,0.755961,0.826937,0.0721935,1.01584,1.09181,9.40914,0,-0.217949,61.0688,55.4423
506,15.18,9.81,5.22766,-1.80832 -74.8191 0,0,0,0.0350612,2.71084,0.756331,0.827637,0.0721383,1.0151,1.09191,9.40494,0,-0.219766,61.0697,55.4394
507,15.21,9.84,5.22883,-1.81394 -74.976 0,0,0,0.0354538,2.71039,0.756696,0.82844,0.0720862,1.01436,1.09204,9.40072,0,-0.22088,61.0711,55.44
508,15.24,9.84,5.05682,-1.81949 -75.1331 0,0,0,0.0358468,2.70973,0.75705,0.829288,0.0720453,1.01361,1.09207,9.39649,0,-0.221855,61.0732,55.4415
509,15.27,9.84,5.23175,-1.82497 -75.2902 0,0,0,0.0362401,2.70888,0.75739,0.830183,0.0720101,1.01286,1.09198,9.39223,0,-0.222953,61.0757,55.4428
510,15.3,9.84,5.23369,-1.83572 -75.6045 0,0,0,0.0329659,2.7018,0.758548,0.828019,0.0718926,1.00853,1.08463,9.51336,0,-0.223903,61.0784,55.4439
511,15.33,9.87,5.41128,-1.83572 -75.6045 0,0,0,0.0324805,2.71008,0.759596,0.827879,0.0723255,1.01175,1.08828,9.5442,0,-0.190622,61.5981,55.5353
512,15.36,9.87,5.23907,-1.84097 -75.7617 0,0,0,0.0324476,2.70714,0.759539,0.827215,0.072952,1.01283,1.09235,9.5615,0,-0.194358,61.5972,55.6727
513,15.39,9.87,5.24136,-1.84613 -75.9189 0,0,0,0.0323822,2.70288,0.759391,0.827783,0.0732085,1.01343,1.09445,9.5722,0,-0.224988,61.5977,55.7314
514,15.42,9.87,5.24276,-1.85118 -76.0763 0,0,0,0.0323774,2.69752,0.759236,0.8295,0.0733596,1.01364,1.09518,9.57876,0,-0.234467,61.5938,55.7982
515,15.45,9.87,5.24334,-1.8561 -76.2337 0,0,0,0.0323578,2.69188,0.759263,0.831924,0.0733786,1.01352,1.0941,9.58242,0,-0.253824,61.5886,55.8332
516,15.48,9.87,5.24342,-1.86112 -76.3912 0,0,0,0.032354,2.68653,0.759452,0.83459,0.0732896,1.01317,1.09335,9.58395,0,-0.259588,61.5832,55.8566
517,15.51,9.87,5.24335,-1.86619 -76.5488 0,0,0,0.0323522,2.6818,0.759723,0.837268,0.073199,1.01267,1.09281,9.58405,0,-0.259007,61.5789,55.8717
518,15.54,9.87,5.24343,-1.87645 -76.8645 0,0,0,0.0295123,2.67389,0.757147,0.836917,0.0731343,1.00839,1.07973,9.64462,0,-0.257142,61.5761,55.8817
519,15.57,9.9,5.41954,-1.87645 -76.8645 0,0,0,0.0290863,2.6819,0.758112,0.839351,0.0730338,1.0118,1.08176,9.66455,0,-0.227035,62.0783,55.9419
520,15.6,9.9,5.24435,-1.88155 -77.0225 0,0,0,0.0295828,2.67569,0.758,0.841176,0.0734903,1.01285,1.08437,9.67778,0,-0.222259,62.063,56.097
521,15.63,9.9,5.24521,-1.89171 -77.3387 0,0,0,0.0289291,2.65616,0.754153,0.840761,0.0735567,1.00956,1.07982,9.66297,0,-0.241494,62.0536,56.1592
522,15.66,9.9,5.42238,-1.89661 -77.4968 0,0,0,0.0263352,2.63193,0.753672,0.83982,0.0733199,1.00953,1.06682,9.63737,0,-0.229975,62.542,56.2359
523,15.69,9.9,5.42362,-1.90119 -77.6553 0,0,0,0.0238621,2.63195,0.749864,0.839243,0.0734301,1.01124,1.06482,9.60593,0,-0.205905,63.0301,56.4326
524,15.72,9.9,5.42572,-1.90119 -77.6553 0,0,0,0.0234624,2.63111,0.750119,0.840829,0.0741136,1.01831,1.06987,9.62651,0,-0.2147,63.4897,56.6398
525,15.75,9.9,5.25138,-1.90523 -77.8142 0,0,0,0.0244398,2.62325,0.749505,0.842588,0.074586,1.02171,1.07492,9.64016,0,-0.235502,63.4601,56.9995
526,15.78,9.9,5.25403,-1.91185 -78.1321 0,0,0,0.0237679,2.59741,0.748492,0.84166,0.0743256,1.01994,1.06993,9.60343,0,-0.264249,63.4377,57.1891
527,15.81,9.9,5.43316,-1.91483 -78.2909 0,0,0,0.0212316,2.5976,0.744015,0.842214,0.0759314,1.02125,1.06891,9.60563,0,-0.102882,63.8984,57.2422
528,15.84,9.9,5.43524,-1.9178 -78.4496 0,0,0,0.0188521,2.55942,0.745018,0.842362,0.0774905,1.02462,1.06245,9.61968,0,-0.136404,64.3101,57.3445
529,15.87,9.93,5.43722,-1.9178 -78.4496 0,0,0,0.0184557,2.5813,0.74431,0.842735,0.0789419,1.03224,1.06657,9.66781,0,-0.15131,64.7346,57.7656
530,15.9,9.93,5.26284,-1.89664 -78.6244 0,0,0,0.0182197,2.43674,0.742519,0.840933,0.0798215,1.03569,1.07143,9.68436,0,-0.205666,64.6746,58.155
531,15.93,9.93,5.27148,-1.8677 -78.7863 0,0,0,0.0185565,2.37323,0.740648,0.840742,0.0798009,1.03728,1.07613,9.6963,0,-0.274498,64.6236,58.3155
532,15.96,9.93,5.28692,-1.82232 -79.1162 0,0,0,0.0164178,2.31128,0.741789,0.83877,0.0787908,1.03388,1.06149,9.66674,0,-0.303389,64.5599,58.4176
533,15.99,9.93,5.48883,-1.82232 -79.1162 0,0,0,0.0160732,2.2941,0.741051,0.837639,0.0786149,1.03824,1.06573,9.67872,0,-0.204069,64.9834,58.4335
534,16.02,9.93,5.31431,-1.80796 -79.2792 0,0,0,0.0163758,2.26876,0.738962,0.836278,0.0792913,1.03948,1.06944,9.68867,0,-0.214529,64.8753,58.6204
535,16.05,9.93,5.32538,-1.79314 -79.6028 0,0,0,0.0153507,2.23679,0.732114,0.83358,0.0789266,1.03562,1.05987,9.68713,0,-0.261788,64.7835,58.6602
536,16.08,9.93,5.51635,-1.79314 -79.6028 0,0,0,0.0153416,2.22226,0.730911,0.831482,0.0787701,1.03963,1.06561,9.70724,0,-0.274434,65.1689,58.6342
537,16.11,9.93,5.34161,-1.79147 -79.7644 0,0,0,0.0162232,2.1992,0.72914,0.82984,0.0784505,1.04072,1.07032,9.72291,0,-0.298732,65.0659,58.8008
538,16.14,9.93,5.34811,-1.79399 -80.0877 0,0,0,0.0141696,2.16598,0.730212,0.826265,0.0775631,1.03695,1.06225,9.7753,0,-0.307627,64.9754,58.8404
539,16.17,9.93,5.53433,-1.79578 -80.2488 0,0,0,0.0121749,2.13433,0.727913,0.820683,0.0773271,1.03719,1.05789,9.77776,0,-0.186187,65.396,58.8455
540,16.2,9.96,5.53869,-1.79578 -80.2488 0,0,0,0.0118192,2.11987,0.726717,0.816428,0.0782812,1.04246,1.06776,9.78936,0,-0.163754,65.8304,59.0755
541,16.23,9.96,5.18846,-1.81107 -80.4113 0,0,0,0.0126977,2.06364,0.724781,0.8126,0.0786509,1.04398,1.07308,9.81643,0,-0.238838,65.7849,59.3626
542,16.26,9.96,5.36793,-1.82432 -80.5701 0,0,0,0.0129413,2.0405,0.722823,0.808479,0.0782901,1.04494,1.07747,9.83411,0,-0.27491,65.794,59.4732
543,16.29,9.96,5.36214,-1.83758 -80.7318 0,0,0,0.0133193,2.02062,0.72093,0.805093,0.0776865,1.04575,1.08046,9.84526,0,-0.286581,65.796,59.4113
544,16.32,9.96,5.36311,-1.84654 -80.8947 0,0,0,0.0135316,2.00492,0.719069,0.802205,0.0770862,1.0464,1.08192,9.85311,0,-0.28305,65.8112,59.4527
545,16.35,9.96,5.36636,-1.85583 -81.2191 0,0,0,0.0111954,1.97456,0.718513,0.796953,0.075973,1.04254,1.06537,9.79342,0,-0.27657,65.8251,59.4959
546,16.38,9.96,5.54786,-1.85673 -81.3802 0,0,0,0.00918111,1.96294,0.716667,0.791799,0.0761154,1.04527,1.06024,9.89086,0,-0.168571,66.3352,59.6615
547,16.41,9.96,5.5493,-1.85673 -81.3802 0,0,0,0.008826,2.00354,0.714771,0.790392,0.0778656,1.04982,1.0703,9.92776,0,-0.080457,66.7981,60.0048
548,16.44,9.96,5.37392,-1.85601 -81.5408 0,0,0,0.00999017,1.98271,0.711982,0.789922,0.0791464,1.05124,1.07829,9.95267,0,-0.153633,66.7716,60.2772
549,16.47,9.99,5.19913,-1.8553 -81.7016 0,0,0,0.00964118,1.97479,0.70983,0.79061,0.0793592,1.05249,1.0817,9.96834,0,-0.228532,66.7778,60.3634
550,16.5,10.02,5.37594,-1.85437 -81.8632 0,0,0,0.00990393,1.96744,0.70793,0.791728,0.0791493,1.05287,1.08334,9.97867,0,-0.244439,66.7947,60.45
551,16.53,10.05,5.37783,-1.85327 -82.0252 0,0,0,0.00997208,1.96182,0.706325,0.792688,0.0788343,1.05306,1.0855,9.98436,0,-0.24409,66.8411,60.5097
552,16.56,10.08,5.2041,-1.85188 -82.187 0,0,0,0.0101263,1.95686,0.704883,0.793133,0.0786157,1.0529,1.0871,9.98719,0,-0.233554,66.9079,60.6595
553,16.59,10.08,5.20671,-1.84823 -82.5091 0,0,0,0.00918135,1.94191,0.701548,0.790134,0.0780994,1.05105,1.07448,9.95552,0,-0.223912,67.0176,60.7426
554,16.62,10.08,5.38714,-1.85622 -82.6659 0,0,0,0.00775328,1.93828,0.697071,0.786524,0.0783778,1.05375,1.06582,9.96061,0,-0.154286,67.6497,61.0451
555,16.65,10.08,5.55625,-1.86091 -82.8128 0,0,0,0.00648993,1.91921,0.694343,0.781179,0.0792864,1.0525,1.06644,9.96071,0,-0.11602,68.254,61.5803
556,16.68,10.11,5.53607,-1.86091 -82.8128 0,0,0,0.00645633,1.92944,0.692428,0.778358,0.0806105,1.05782,1.07449,9.98025,0,-0.116469,68.8763,61.7994
557,16.71,10.11,5.18274,-1.86212 -82.9524 0,0,0,0.00743626,1.93995,0.6898,0.774747,0.0813971,1.06063,1.08079,9.99443,0,-0.193569,68.9514,61.9925
558,16.74,10.14,5.16023,-1.86164 -83.095 0,0,0,0.00808905,1.95642,0.687497,0.77049,0.0811802,1.06239,1.08537,10.0024,0,-0.259259,69.0329,62.2962
559,16.77,10.17,5.13943,-1.85921 -83.2411 0,0,0,0.0086996,1.97329,0.685528,0.766231,0.0806071,1.06364,1.08826,10.0074,0,-0.266595,69.0866,62.4344
560,16.8,10.17,5.2991,-1.8553 -83.3906 0,0,0,0.00890762,1.99151,0.683833,0.761761,0.0800288,1.06451,1.08995,10.0093,0,-0.261714,69.1122,62.5235
561,16.83,10.17,5.28106,-1.85079 -83.5434 0,0,0,0.00940562,2.01097,0.682394,0.756982,0.0795313,1.06509,1.09079,10.0096,0,-0.253666,69.1167,62.5793
562,16.86,10.17,5.26126,-1.84631 -83.6988 0,0,0,0.00986725,2.03021,0.681153,0.751838,0.0791175,1.0654,1.08992,10.0083,0,-0.247404,69.1156,62.6229
563,16.89,10.17,5.05898,-1.84234 -83.8556 0,0,0,0.0102962,2.0484,0.68009,0.746416,0.0787618,1.06552,1.08936,10.0059,0,-0.242733,69.1238,62.6583
564,16.92,10.17,5.23524,-1.83905 -84.0127 0,0,0,0.0107007,2.06653,0.679146,0.740846,0.078447,1.06554,1.08955,10.0025,0,-0.240109,69.1405,62.6797
565,16.95,10.2,5.2261,-1.83653 -84.1698 0,0,0,0.0110869,2.08442,0.678293,0.735287,0.0781497,1.06557,1.09018,9.99858,0,-0.239323,69.1594,62.6884
566,16.98,10.23,5.0369,-1.83377 -84.4837 0,0,0,0.010452,2.09372,0.674469,0.727629,0.0776799,1.06202,1.08447,9.99137,0,-0.239746,69.1738,62.6917
567,17.01,10.26,5.38926,-1.83377 -84.4837 0,0,0,0.0103796,2.11707,0.674509,0.722964,0.0775821,1.06602,1.08705,9.99577,0,-0.210394,69.6835,62.7104
568,17.04,10.29,5.20792,-1.83297 -84.6403 0,0,0,0.0113918,2.13118,0.67378,0.718209,0.0776562,1.06781,1.08904,9.9961,0,-0.216132,69.6644,62.8818
569,17.07,10.32,5.02238,-1.83205 -84.7966 0,0,0,0.0117541,2.14518,0.6731,0.713858,0.077521,1.06891,1.09101,9.99459,0,-0.23385,69.6493,62.9668
570,17.1,10.35,5.01819,-1.83159 -84.9526 0,0,0,0.0122405,2.15797,0.672486,0.709922,0.0772104,1.06951,1.09256,9.99004,0,-0.243335,69.6266,63.0179
571,17.13,10.38,5.19269,-1.83202 -85.1081 0,0,0,0.0126463,2.17145,0.671917,0.706418,0.0768621,1.06973,1.09331,9.98428,0,-0.243131,69.5975,63.0463
572,17.16,10.41,5.18646,-1.83336 -85.2633 0,0,0,0.0130463,2.18519,0.671405,0.703279,0.0765076,1.06965,1.09364,9.97786,0,-0.243856,69.5683,63.0593
573,17.19,10.44,5.18998,-1.83538 -85.418 0,0,0,0.0130374,2.19945,0.670943,0.700493,0.076154,1.06934,1.09383,9.97117,0,-0.242801,69.545,63.0671
574,17.22,10.47,5.18624,-1.83782 -85.5723 0,0,0,0.0134184,2.21379,0.670513,0.698043,0.0758097,1.06884,1.09386,9.96435,0,-0.241234,69.5315,63.0752
575,17.25,10.5,5.17982,-1.84051 -85.7262 0,0,0,0.0137972,2.2281,0.670109,0.695923,0.0754806,1.06823,1.09388,9.95741,0,-0.239453,69.5282,63.0855
576,17.28,10.53,4.9947,-1.84325 -85.8799 0,0,0,0.0141771,2.24219,0.669729,0.694119,0.0751638,1.06753,1.0939,9.9504,0,-0.237884,69.5324,63.0976
