Steps,User Time,Real Time,Growth Rate,QC position,Average Pressure,Average Sigma,Average Cell Growth,Average Vertex Velocity,Average Auxin Cytoplasm,Std Auxin Cytoplasm,Average Auxin Intercellular,Average PIN Cytoplasm,Average PIN Membrane,Average AUX1 Cytoplasm,Average Auxin Diffusion,Average Auxin Export,Average PIN1 Expression,Average PIN1 Trafficking
1296,38.88,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.83876,1.08041,0.177714,1.24616,1.29828,14.1481,0,-1.19096,108.478,99.7049
1297,38.91,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.83889,1.0805,0.177725,1.24614,1.29829,14.1481,0,-1.19288,108.48,99.7036
1298,38.94,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.83903,1.08059,0.177735,1.24613,1.29831,14.1481,0,-1.1941,108.481,99.7023
1299,38.97,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.84297,1.08304,0.178095,1.24609,1.29829,14.1486,0,-1.20574,108.491,99.6104
1300,39,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.84678,1.08507,0.178488,1.24579,1.29926,14.149,0,-1.15974,108.505,99.6034
1301,39.03,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.85056,1.08749,0.178921,1.24594,1.29894,14.1494,0,-1.20596,108.498,99.6845
1302,39.06,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.8543,1.08983,0.179197,1.24572,1.29947,14.1498,0,-1.20799,108.517,99.7902
1303,39.09,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.85786,1.09158,0.179694,1.24562,1.29987,14.1502,0,-1.18106,108.52,99.5678
1304,39.12,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86147,1.09414,0.180049,1.2458,1.29962,14.1506,0,-1.20871,108.512,99.6748
1305,39.15,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86498,1.09617,0.180316,1.2454,1.30081,14.1509,0,-1.20019,108.537,99.785
1306,39.18,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86836,1.098,0.180826,1.24555,1.30038,14.1513,0,-1.19789,108.528,99.5386
1307,39.21,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86893,1.09841,0.180888,1.24562,1.30027,14.1513,0,-1.20165,108.524,99.5232
1308,39.24,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86905,1.0985,0.1809,1.24564,1.30025,14.1513,0,-1.20227,108.524,99.5205
1309,39.27,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86916,1.09858,0.180911,1.24565,1.30023,14.1514,0,-1.20284,108.523,99.5179
1310,39.3,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86928,1.09867,0.180923,1.24567,1.30021,14.1514,0,-1.20338,108.522,99.5154
1311,39.33,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86939,1.09876,0.180934,1.24568,1.30019,14.1514,0,-1.20388,108.521,99.5131
1312,39.36,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.8695,1.09884,0.180946,1.2457,1.30017,14.1514,0,-1.20435,108.52,99.5108
1313,39.39,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86962,1.09893,0.180957,1.24571,1.30015,14.1514,0,-1.20479,108.519,99.5087
1314,39.42,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86973,1.09902,0.180968,1.24573,1.30013,14.1514,0,-1.2052,108.518,99.5066
1315,39.45,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86985,1.09911,0.180979,1.24572,1.30014,14.1514,0,-1.20558,108.518,99.6761
1316,39.48,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.86996,1.0992,0.180989,1.24572,1.30015,14.1514,0,-1.20947,108.518,99.6758
1317,39.51,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.87008,1.09929,0.180998,1.24572,1.30016,14.1514,0,-1.21322,108.519,99.6754
1318,39.54,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.87346,1.1014,0.181249,1.24528,1.30148,14.1518,0,-1.2033,108.546,99.7974
1319,39.57,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.87561,1.10236,0.181569,1.24524,1.3014,14.152,0,-1.18544,108.548,99.6126
1320,39.6,10.29,4.2782,-3.18771 -105.572 0,0,0,0,1.81719,1.87571,1.10242,0.181586,1.24525,1.30138,14.152,0,-1.18728,108.548,99.6068
1321,39.63,10.32,4.27776,-3.19608 -105.632 0,0,0,0.0217477,1.81622,1.87464,1.10423,0.181603,1.24405,1.30075,14.1441,0,-1.18906,108.547,99.6011
1322,39.66,10.32,4.19872,-3.20551 -105.695 0,0,0,0.0288788,1.81577,1.87654,1.10682,0.181992,1.24294,1.30043,14.1306,0,-1.20482,108.588,99.6928
1323,39.69,10.32,4.12326,-3.21435 -105.762 0,0,0,0.0319108,1.81722,1.87586,1.10775,0.182067,1.24176,1.30024,14.1258,0,-1.20955,108.637,99.784
1324,39.72,10.32,4.05109,-3.22262 -105.839 0,0,0,0.0331072,1.8191,1.87777,1.10906,0.182264,1.24066,1.30081,14.1083,0,-1.22316,108.672,99.8737
1325,39.75,10.32,3.9916,-3.23043 -105.923 0,0,0,0.0333261,1.82052,1.8791,1.10993,0.182535,1.23987,1.29998,14.0941,0,-1.20686,108.7,99.6518
1326,39.78,10.32,3.94105,-3.23787 -106.011 0,0,0,0.0331533,1.82207,1.878,1.11007,0.182505,1.23892,1.29953,14.086,0,-1.35232,108.735,99.6638
1327,39.81,10.32,3.89806,-3.24485 -106.102 0,0,0,0.0327675,1.82283,1.877,1.11021,0.182464,1.23803,1.29914,14.0796,0,-1.39011,108.768,99.6698
1328,39.84,10.32,3.85904,-3.25167 -106.192 0,0,0,0.0324366,1.81794,1.87379,1.10862,0.181789,1.23725,1.28963,14.0689,0,-1.40027,108.799,99.6719
1329,39.87,10.35,3.82141,-3.25838 -106.282 0,0,0,0.0321167,1.81391,1.86249,1.1272,0.179606,1.23945,1.2853,14.0779,0,-1.50449,109.195,99.9719
1330,39.9,10.35,3.78322,-3.26505 -106.37 0,0,0,0.0319742,1.80506,1.85276,1.14168,0.178477,1.24243,1.27648,13.9954,0,-1.24828,109.462,100.309
1331,39.93,10.38,3.7434,-3.27156 -106.457 0,0,0,0.034058,1.80829,1.8372,1.15352,0.17988,1.24463,1.27769,13.9965,0,-1.05663,109.522,100.278
1332,39.96,10.38,3.70048,-3.27674 -106.544 0,0,0,0.0340168,1.80728,1.82213,1.16895,0.180474,1.24499,1.27861,13.9935,0,-1.29112,109.058,100.054
1333,39.99,10.41,3.65592,-3.28209 -106.629 0,0,0,0.0336865,1.80733,1.80839,1.18478,0.179216,1.24394,1.27703,13.9868,0,-1.46777,108.473,99.7346
1334,40.02,10.41,3.61097,-3.28683 -106.714 0,0,0,0.0333403,1.80778,1.79569,1.19883,0.176884,1.24205,1.2749,13.979,0,-1.56617,107.822,99.4423
1335,40.05,10.41,3.5644,-3.29157 -106.798 0,0,0,0.0330944,1.80417,1.77927,1.20879,0.174016,1.23894,1.26557,13.9805,0,-1.56678,107.28,99.2656
1336,40.08,10.41,3.51598,-3.29628 -106.881 0,0,0,0.0334886,1.8063,1.76619,1.21695,0.172563,1.23674,1.26351,13.9691,0,-1.40887,107.354,98.9484
1337,40.11,10.41,3.46552,-3.30087 -106.962 0,0,0,0.0328782,1.80579,1.75323,1.22404,0.171122,1.23444,1.2611,13.9602,0,-1.45797,107.019,98.6461
1338,40.14,10.41,3.4133,-3.30548 -107.042 0,0,0,0.0323554,1.80697,1.74062,1.22957,0.16932,1.23225,1.25609,13.9502,0,-1.49166,106.776,98.3062
1339,40.17,10.41,3.3589,-3.31018 -107.121 0,0,0,0.0318451,1.80858,1.72827,1.23428,0.167395,1.22997,1.25255,13.94,0,-1.49592,106.606,98.264
1340,40.2,10.41,3.30232,-3.31493 -107.199 0,0,0,0.0313456,1.81044,1.71602,1.23798,0.165547,1.2277,1.24911,13.9296,0,-1.50238,106.467,98.2072
1341,40.23,10.41,3.24395,-3.31976 -107.276 0,0,0,0.030906,1.81177,1.70388,1.24143,0.163975,1.22579,1.24456,13.9189,0,-1.4554,106.327,97.8684
1342,40.26,10.41,3.18454,-3.32462 -107.353 0,0,0,0.0304811,1.81203,1.69175,1.24438,0.16238,1.22401,1.24171,13.908,0,-1.47264,106.184,97.7555
1343,40.29,10.41,3.12457,-3.32952 -107.429 0,0,0,0.0300791,1.81039,1.67955,1.24668,0.160862,1.22219,1.23817,13.897,0,-1.43692,106.065,97.6171
1344,40.32,10.41,3.06441,-3.33444 -107.505 0,0,0,0.0297161,1.80708,1.66734,1.24922,0.159468,1.22071,1.2357,13.8859,0,-1.46572,105.922,97.5957
1345,40.35,10.41,3.00432,-3.33939 -107.581 0,0,0,0.0294207,1.80237,1.65515,1.25182,0.157935,1.21877,1.23453,13.8749,0,-1.47947,105.79,97.6964
1346,40.38,10.41,2.94442,-3.34437 -107.657 0,0,0,0.0291096,1.79651,1.64299,1.25458,0.156553,1.21674,1.233,13.8642,0,-1.4368,105.657,97.5029
1347,40.41,10.41,2.88474,-3.34938 -107.732 0,0,0,0.0288092,1.78995,1.63071,1.25717,0.155199,1.21444,1.23356,13.8538,0,-1.45513,105.534,97.5046
1348,40.44,10.41,2.82522,-3.35442 -107.807 0,0,0,0.0285796,1.78294,1.61832,1.25966,0.153793,1.21229,1.23276,13.8434,0,-1.44319,105.388,97.3729
1349,40.47,10.41,2.76579,-3.35949 -107.883 0,0,0,0.0284009,1.77554,1.60583,1.26252,0.152529,1.21015,1.23326,13.833,0,-1.44,105.226,97.3561
1350,40.5,10.41,2.70675,-3.36459 -107.958 0,0,0,0.0282822,1.76806,1.59335,1.26521,0.151183,1.20721,1.23465,13.8223,0,-1.45319,105.104,97.6143
1351,40.53,10.44,2.64951,-3.36971 -108.033 0,0,0,0.0280752,1.76078,1.58091,1.26768,0.149933,1.20441,1.23466,13.8111,0,-1.42275,104.985,97.1255
1352,40.56,10.47,2.67163,-3.37485 -108.108 0,0,0,0.027912,1.75387,1.5684,1.27015,0.148771,1.20214,1.23515,13.7992,0,-1.44765,104.851,96.931
1353,40.59,10.47,2.69078,-3.38 -108.183 0,0,0,0.0277584,1.74739,1.55587,1.27216,0.147443,1.1998,1.23439,13.7868,0,-1.42701,104.756,96.7201
1354,40.62,10.47,2.70719,-3.38516 -108.258 0,0,0,0.027409,1.73322,1.54073,1.27202,0.145738,1.19591,1.22663,13.8443,0,-1.43401,104.631,96.4788
1355,40.65,10.5,2.71135,-3.39011 -108.334 0,0,0,0.0275641,1.72454,1.52739,1.27478,0.145428,1.19574,1.23038,13.8551,0,-1.3583,105.018,96.4418
1356,40.68,10.5,2.70695,-3.39522 -108.409 0,0,0,0.0274765,1.71783,1.51427,1.27629,0.144704,1.19497,1.23194,13.8598,0,-1.38363,104.935,96.3771
1357,40.71,10.5,2.69536,-3.40038 -108.485 0,0,0,0.0274034,1.71325,1.50147,1.27741,0.143703,1.19454,1.2311,13.8603,0,-1.44525,104.826,96.2867
1358,40.74,10.5,2.68002,-3.40558 -108.561 0,0,0,0.0272648,1.70945,1.48889,1.27791,0.142426,1.19348,1.2318,13.8574,0,-1.44297,104.741,96.4659
1359,40.77,10.53,2.66331,-3.41082 -108.638 0,0,0,0.0271034,1.70643,1.47645,1.27729,0.141351,1.19222,1.23161,13.8518,0,-1.43511,104.667,96.1739
1360,40.8,10.56,2.64738,-3.41609 -108.715 0,0,0,0.0269643,1.70385,1.46428,1.27685,0.140226,1.19135,1.22968,13.8442,0,-1.47567,104.537,96.0846
1361,40.83,10.59,2.63344,-3.4214 -108.792 0,0,0,0.0268133,1.70172,1.45231,1.27583,0.138948,1.19018,1.22708,13.8353,0,-1.45689,104.392,95.9294
1362,40.86,10.62,2.62296,-3.42675 -108.87 0,0,0,0.026711,1.70001,1.44053,1.2739,0.137876,1.18867,1.22533,13.8254,0,-1.46143,104.236,95.8007
1363,40.89,10.65,2.6144,-3.43213 -108.948 0,0,0,0.0266307,1.69863,1.42905,1.27183,0.136749,1.18733,1.22321,13.8152,0,-1.50739,104.035,95.6592
1364,40.92,10.68,2.60646,-3.43755 -109.027 0,0,0,0.0265592,1.69745,1.41776,1.26906,0.135574,1.18582,1.22134,13.805,0,-1.49147,103.826,95.4137
1365,40.95,10.71,2.60031,-3.443 -109.107 0,0,0,0.0264876,1.69643,1.40668,1.26599,0.134512,1.18428,1.21982,13.7948,0,-1.5133,103.603,95.3849
1366,40.98,10.74,2.59616,-3.44848 -109.187 0,0,0,0.0264171,1.69542,1.39587,1.26243,0.133457,1.18245,1.21896,13.7847,0,-1.50832,103.4,95.1609
1367,41.01,10.77,2.59415,-3.45401 -109.267 0,0,0,0.0263529,1.69434,1.38528,1.25843,0.132331,1.18034,1.2192,13.7747,0,-1.50738,103.231,94.9589
1368,41.04,10.8,2.59398,-3.4596 -109.348 0,0,0,0.0262842,1.69317,1.3749,1.25417,0.131302,1.17836,1.22007,13.7649,0,-1.51476,103.07,94.7898
1369,41.07,10.83,2.59566,-3.46524 -109.429 0,0,0,0.0262021,1.69193,1.36478,1.24976,0.130256,1.17647,1.22092,13.7552,0,-1.51769,102.934,94.63
1370,41.1,10.86,2.59904,-3.47095 -109.511 0,0,0,0.0260884,1.69067,1.35491,1.24506,0.129208,1.1747,1.22138,13.7457,0,-1.51971,102.823,94.4935
1371,41.13,10.89,2.60392,-3.47671 -109.594 0,0,0,0.0259722,1.68945,1.34527,1.24004,0.12816,1.17305,1.22141,13.7364,0,-1.52138,102.737,94.3824
1372,41.16,10.92,2.60998,-3.48252 -109.676 0,0,0,0.0258595,1.68829,1.33589,1.23472,0.127111,1.17151,1.22126,13.7275,0,-1.52325,102.676,94.2961
1373,41.19,10.95,2.61696,-3.48837 -109.759 0,0,0,0.0257449,1.68719,1.32674,1.22909,0.126061,1.1701,1.22104,13.7189,0,-1.52425,102.647,94.2362
1374,41.22,10.98,2.62459,-3.49428 -109.843 0,0,0,0.0256304,1.6862,1.31783,1.22319,0.125016,1.16885,1.22076,13.7108,0,-1.52474,102.656,94.2092
1375,41.25,11.01,2.63271,-3.50023 -109.926 0,0,0,0.0255175,1.68531,1.30916,1.21705,0.12398,1.16775,1.22049,13.7032,0,-1.52498,102.708,94.226
1376,41.28,11.04,2.6412,-3.50622 -110.01 0,0,0,0.0253974,1.68455,1.30074,1.21068,0.122953,1.16682,1.22043,13.6961,0,-1.52511,102.805,94.2683
1377,41.31,11.07,2.64998,-3.51226 -110.094 0,0,0,0.0251882,1.67957,1.29204,1.20167,0.121829,1.16716,1.21435,13.7059,0,-1.52546,102.94,94.3018
1378,41.34,11.1,2.65905,-3.51834 -110.178 0,0,0,0.0255105,1.67924,1.2827,1.19426,0.121801,1.16862,1.21875,13.7218,0,-1.41543,103.46,94.5325
1379,41.37,11.13,2.66841,-3.52445 -110.263 0,0,0,0.0253012,1.67815,1.2735,1.18689,0.121436,1.16954,1.22033,13.7304,0,-1.48227,103.543,94.6385
1380,41.4,11.16,2.67816,-3.53061 -110.348 0,0,0,0.0250799,1.67846,1.2648,1.17945,0.120535,1.17023,1.22072,13.7345,0,-1.53605,103.659,94.7325
1381,41.43,11.19,2.68832,-3.53679 -110.433 0,0,0,0.024853,1.67839,1.25678,1.17181,0.119308,1.17104,1.21965,13.736,0,-1.55984,103.814,94.8455
1382,41.46,11.22,2.69897,-3.543 -110.519 0,0,0,0.0246192,1.67837,1.24934,1.16391,0.118059,1.1719,1.21735,13.7357,0,-1.54955,103.995,94.9892
1383,41.49,11.25,2.71019,-3.54919 -110.605 0,0,0,0.0244075,1.67843,1.2424,1.15558,0.116902,1.17296,1.21606,13.7335,0,-1.53948,104.184,95.1271
1384,41.52,11.28,2.72212,-3.55534 -110.692 0,0,0,0.0242843,1.6786,1.23586,1.14691,0.115842,1.17417,1.21625,13.7304,0,-1.52813,104.367,95.2775
1385,41.55,11.31,2.73486,-3.56142 -110.779 0,0,0,0.0241666,1.67877,1.22963,1.13806,0.114873,1.17546,1.21751,13.7263,0,-1.51868,104.54,95.4357
1386,41.58,11.34,2.74856,-3.56742 -110.868 0,0,0,0.0240607,1.67884,1.22364,1.12919,0.113977,1.17674,1.21958,13.7219,0,-1.51087,104.696,95.5957
1387,41.61,11.37,2.76335,-3.57336 -110.958 0,0,0,0.0239623,1.67884,1.21784,1.12043,0.11314,1.17795,1.22227,13.717,0,-1.50409,104.834,95.7508
1388,41.64,11.4,2.7794,-3.57926 -111.049 0,0,0,0.0238823,1.67873,1.2122,1.11189,0.112347,1.17905,1.22534,13.7119,0,-1.50008,104.959,95.8939
1389,41.67,11.43,2.79679,-3.58518 -111.141 0,0,0,0.0238112,1.67859,1.20671,1.10363,0.111558,1.18008,1.22817,13.7064,0,-1.50235,105.064,96.013
1390,41.7,11.46,2.81563,-3.59118 -111.235 0,0,0,0.0237495,1.67845,1.20135,1.09569,0.110735,1.18098,1.23039,13.7007,0,-1.50477,105.145,96.1273
1391,41.73,11.49,2.83584,-3.59722 -111.33 0,0,0,0.0236946,1.67834,1.19611,1.08807,0.109903,1.1817,1.23229,13.6949,0,-1.50333,105.21,96.2322
1392,41.76,11.52,2.85724,-3.60328 -111.426 0,0,0,0.0236417,1.67826,1.19096,1.08081,0.109081,1.18223,1.23379,13.6884,0,-1.50067,105.262,96.3249
1393,41.79,11.55,2.87952,-3.60938 -111.523 0,0,0,0.0235922,1.67823,1.1859,1.07388,0.108276,1.18255,1.23479,13.6818,0,-1.4974,105.302,96.4077
1394,41.82,11.58,2.90238,-3.61551 -111.62 0,0,0,0.0235502,1.67827,1.1809,1.06721,0.107486,1.18268,1.23489,13.6748,0,-1.4943,105.336,96.4779
1395,41.85,11.61,2.92547,-3.62165 -111.719 0,0,0,0.0235145,1.6784,1.17595,1.06072,0.106715,1.18264,1.23479,13.6675,0,-1.49043,105.36,96.5363
1396,41.88,11.64,2.94848,-3.62775 -111.817 0,0,0,0.0234686,1.67862,1.17063,1.05095,0.106066,1.17729,1.24173,13.66,0,-1.53346,105.761,98.8496
1397,41.91,11.67,2.97118,-3.63377 -111.916 0,0,0,0.0227255,1.67904,1.16515,1.03693,0.105592,1.17147,1.24544,13.6525,0,-1.61157,106.229,99.2612
1398,41.94,11.7,2.99343,-3.63973 -112.016 0,0,0,0.0221526,1.67982,1.15976,1.02125,0.104978,1.16638,1.24525,13.645,0,-1.68002,106.659,99.4484
1399,41.97,11.73,3.01533,-3.64559 -112.116 0,0,0,0.0216881,1.6811,1.15485,1.00535,0.10408,1.16222,1.24264,13.6378,0,-1.76261,107.045,99.5796
1400,42,11.76,3.0373,-3.6514 -112.218 0,0,0,0.0213359,1.68291,1.15033,0.990735,0.103161,1.15883,1.24032,13.6307,0,-1.7871,107.389,99.7207
1401,42.03,11.79,3.06025,-3.65733 -112.321 0,0,0,0.021085,1.68519,1.14608,0.978731,0.102312,1.15604,1.23799,13.6238,0,-1.8037,107.704,99.8823
1402,42.06,11.82,3.08486,-3.66348 -112.427 0,0,0,0.0209185,1.68789,1.14199,0.969699,0.101519,1.15372,1.23538,13.6172,0,-1.81813,107.998,100.042
1403,42.09,11.85,3.11119,-3.66995 -112.533 0,0,0,0.0208048,1.69088,1.13796,0.963231,0.100763,1.15181,1.2326,13.6109,0,-1.83119,108.264,100.183
1404,42.12,11.88,3.13871,-3.67675 -112.64 0,0,0,0.0208461,1.69424,1.13396,0.958673,0.100065,1.15028,1.22947,13.6052,0,-1.84435,108.5,100.316
1405,42.15,11.91,3.16682,-3.68398 -112.746 0,0,0,0.0208861,1.69805,1.12995,0.955408,0.0994304,1.14901,1.22552,13.5994,0,-1.85385,108.702,100.461
1406,42.18,11.94,3.1951,-3.69136 -112.853 0,0,0,0.0207358,1.69273,1.12379,0.951499,0.0985252,1.14892,1.21306,13.5445,0,-1.86107,108.871,100.604
1407,42.21,11.97,3.22309,-3.69832 -112.959 0,0,0,0.0215969,1.6991,1.11968,0.949157,0.0985301,1.14892,1.21208,13.5491,0,-1.78748,109.434,100.942
1408,42.24,12,3.25078,-3.70684 -113.061 0,0,0,0.0213556,1.69713,1.11149,0.947139,0.0981799,1.14764,1.20409,13.5033,0,-1.83132,109.523,101.045
1409,42.27,12.03,3.27429,-3.71435 -113.161 0,0,0,0.0225154,1.7116,1.10712,0.945144,0.0980804,1.14928,1.20528,13.5,0,-1.85134,109.995,101.154
1410,42.3,12.06,3.29529,-3.72176 -113.26 0,0,0,0.0224968,1.71553,1.10279,0.942824,0.0976152,1.15019,1.20567,13.5003,0,-1.86705,109.982,101.246
1411,42.33,12.06,3.31476,-3.72868 -113.358 0,0,0,0.0220841,1.7228,1.09841,0.939981,0.0971815,1.15051,1.20648,13.4996,0,-1.86143,109.966,101.311
1412,42.36,12.06,3.33308,-3.73518 -113.456 0,0,0,0.0215528,1.72314,1.09257,0.934872,0.0965323,1.15043,1.1952,13.448,0,-1.86166,109.974,101.365
1413,42.39,12.09,3.35019,-3.74396 -113.533 0,0,0,0.023215,1.73095,1.08808,0.930225,0.0966274,1.15068,1.20008,13.4585,0,-1.75992,110.488,101.782
1414,42.42,12.09,3.3484,-3.75275 -113.61 0,0,0,0.0233171,1.73596,1.0835,0.925305,0.0970236,1.15068,1.20398,13.463,0,-1.78456,110.521,101.81
1415,42.45,12.12,3.34334,-3.76162 -113.692 0,0,0,0.0231622,1.74242,1.07912,0.92029,0.0970618,1.15068,1.20708,13.4643,0,-1.83464,110.558,101.86
1416,42.48,12.12,3.34085,-3.76979 -113.775 0,0,0,0.0229073,1.74878,1.07495,0.915067,0.0967252,1.15059,1.20856,13.463,0,-1.86458,110.586,101.92
1417,42.51,12.12,3.3382,-3.77758 -113.86 0,0,0,0.0227773,1.75493,1.07091,0.90952,0.0962723,1.15043,1.20829,13.4605,0,-1.86563,110.613,101.969
1418,42.54,12.12,3.33587,-3.78488 -113.945 0,0,0,0.022674,1.76093,1.06694,0.903583,0.0958396,1.15023,1.20926,13.457,0,-1.85843,110.638,102.006
1419,42.57,12.12,3.33239,-3.79199 -114.031 0,0,0,0.0225957,1.76657,1.06302,0.897279,0.0954567,1.15001,1.21086,13.4532,0,-1.84845,110.667,102.044
1420,42.6,12.12,3.32758,-3.79902 -114.117 0,0,0,0.0225332,1.77196,1.05912,0.890681,0.0951261,1.14979,1.21256,13.449,0,-1.83985,110.7,102.083
1421,42.63,12.12,3.32098,-3.80617 -114.203 0,0,0,0.0224756,1.77701,1.05526,0.883883,0.0948241,1.14959,1.21407,13.4448,0,-1.83347,110.736,102.123
1422,42.66,12.12,3.31275,-3.81355 -114.289 0,0,0,0.0224178,1.78177,1.05144,0.876979,0.094532,1.14942,1.21527,13.4404,0,-1.82837,110.773,102.152
1423,42.69,12.15,3.30298,-3.82123 -114.375 0,0,0,0.0223657,1.78628,1.04767,0.870047,0.0942369,1.14933,1.216,13.4362,0,-1.82402,110.809,102.177
1424,42.72,12.18,3.292,-3.82926 -114.461 0,0,0,0.0223059,1.79067,1.04395,0.863164,0.0939335,1.14925,1.21622,13.432,0,-1.81965,110.842,102.218
1425,42.75,12.21,3.28012,-3.83767 -114.547 0,0,0,0.022243,1.79493,1.04028,0.856407,0.0936196,1.14912,1.21596,13.4278,0,-1.81508,110.874,102.259
1426,42.78,12.24,3.26773,-3.84647 -114.633 0,0,0,0.0221831,1.79905,1.03666,0.849835,0.0932951,1.14896,1.21538,13.4238,0,-1.8101,110.906,102.296
1427,42.81,12.27,3.25506,-3.85566 -114.719 0,0,0,0.0220962,1.80299,1.03308,0.843482,0.0929646,1.14875,1.21478,13.42,0,-1.80419,110.938,102.333
1428,42.84,12.3,3.24233,-3.86523 -114.805 0,0,0,0.0220217,1.80674,1.02954,0.83739,0.0926323,1.14851,1.21421,13.4163,0,-1.79776,110.969,102.368
1429,42.87,12.3,3.22955,-3.87516 -114.892 0,0,0,0.0219572,1.81037,1.02603,0.831584,0.0922969,1.14824,1.2135,13.4127,0,-1.79181,111,102.4
1430,42.9,12.3,3.21641,-3.88551 -114.978 0,0,0,0.0218831,1.81377,1.02252,0.826053,0.0919549,1.14793,1.21247,13.4088,0,-1.78607,111.031,102.427
1431,42.93,12.3,3.20212,-3.89633 -115.066 0,0,0,0.0216072,1.81699,1.01902,0.820762,0.0916042,1.14761,1.21108,13.4049,0,-1.78059,111.063,102.454
1432,42.96,12.3,3.18612,-3.90758 -115.153 0,0,0,0.0214308,1.82003,1.01552,0.815662,0.0912477,1.14729,1.2096,13.4007,0,-1.77477,111.096,102.478
1433,42.99,12.3,3.1685,-3.91923 -115.241 0,0,0,0.0212902,1.82291,1.01203,0.810729,0.0908902,1.14698,1.20834,13.3964,0,-1.7682,111.128,102.499
1434,43.02,12.3,3.14995,-3.93122 -115.33 0,0,0,0.0211982,1.82564,1.00855,0.805958,0.090535,1.14668,1.2074,13.3922,0,-1.76124,111.155,102.519
1435,43.05,12.3,3.13113,-3.94351 -115.419 0,0,0,0.0211134,1.82826,1.00508,0.80135,0.0901838,1.14638,1.20671,13.3878,0,-1.75403,111.179,102.536
1436,43.08,12.3,3.11247,-3.95604 -115.509 0,0,0,0.0210445,1.83079,1.00162,0.796889,0.0898369,1.14609,1.20619,13.3832,0,-1.74677,111.199,102.551
1437,43.11,12.3,3.09443,-3.96875 -115.599 0,0,0,0.0209824,1.83316,0.998186,0.792601,0.0894935,1.1458,1.20578,13.3786,0,-1.73964,111.215,102.562
1438,43.14,12.3,3.07697,-3.9816 -115.69 0,0,0,0.0209281,1.83547,0.994766,0.78846,0.0891519,1.14552,1.2054,13.3738,0,-1.73294,111.226,102.57
1439,43.17,12.3,3.06391,-3.99453 -115.781 0,0,0,0.0207992,1.83769,0.991371,0.784452,0.0888093,1.14524,1.20511,13.3689,0,-1.72666,111.236,102.578
1440,43.2,12.33,3.05347,-4.00755 -115.872 0,0,0,0.0207227,1.83983,0.988005,0.780573,0.0884726,1.14495,1.20484,13.3639,0,-1.71958,111.243,102.584
1441,43.23,12.36,3.0446,-4.02063 -115.964 0,0,0,0.0206505,1.84188,0.984651,0.776816,0.0881424,1.14466,1.2046,13.3588,0,-1.71235,111.249,102.594
1442,43.26,12.39,3.03684,-4.03374 -116.057 0,0,0,0.020591,1.84387,0.981299,0.773165,0.0878168,1.14435,1.20437,13.3536,0,-1.70509,111.255,102.606
1443,43.29,12.42,3.03011,-4.04687 -116.15 0,0,0,0.0205396,1.84579,0.97794,0.769593,0.0874946,1.14401,1.20406,13.3484,0,-1.69775,111.263,102.621
1444,43.32,12.45,3.04188,-4.06 -116.243 0,0,0,0.0204935,1.84765,0.974571,0.766086,0.0871757,1.14364,1.2037,13.3431,0,-1.69038,111.274,102.637
1445,43.35,12.48,3.05636,-4.07311 -116.337 0,0,0,0.0204525,1.84943,0.971188,0.762642,0.0868598,1.14325,1.20328,13.3378,0,-1.68333,111.286,102.654
1446,43.38,12.51,3.06745,-4.08618 -116.431 0,0,0,0.0201501,1.84406,0.966671,0.757965,0.0865491,1.14306,1.19761,13.387,0,-1.67585,111.297,102.668
1447,43.41,12.54,3.07767,-4.10011 -116.532 0,0,0,0.0208416,1.84616,0.963029,0.754953,0.0866793,1.14517,1.2,13.3807,0,-1.61135,111.718,102.78
1448,43.44,12.54,3.0915,-4.11372 -116.634 0,0,0,0.0208279,1.84668,0.959249,0.752282,0.0867464,1.14603,1.20226,13.3815,0,-1.63257,111.621,102.832
