NOReflux NOQC,NOReflux QC,Reflux NOQC,Reflux QC
0.0573233,0.261215,0.174148,0.260609
0.0573024,0.261176,0.17303,0.260283
0.0572814,0.261137,0.17194,0.259867
0.0572604,0.2611,0.170903,0.259341
0.0572392,0.261062,0.169899,0.258705
0.0572194,0.261024,0.169245,0.257971
0.0571974,0.260986,0.169096,0.257156
0.0571751,0.260948,0.168977,0.256281
0.0571528,0.26091,0.169539,0.25536
0.0571308,0.260873,0.168542,0.254407
0.057109,0.260835,0.167547,0.253431
0.0570872,0.260797,0.166611,0.252439
0.0570655,0.26076,0.165804,0.251435
0.0570438,0.260723,0.165695,0.250426
0.0570221,0.260686,0.165589,0.249418
0.0570004,0.260649,0.165636,0.248417
0.0569787,0.260613,0.165526,0.247477
0.056957,0.260576,0.164704,0.246679
0.0569352,0.26054,0.163947,0.245958
0.0569135,0.260504,0.163278,0.245292
0.0568918,0.260468,0.162677,0.244667
0.05687,0.260432,0.161875,0.24408
0.0568482,0.260396,0.161785,0.243518
0.0568264,0.26036,0.161673,0.242983
0.0568046,0.260324,0.161579,0.242475
0.0567827,0.260288,0.161486,0.242058
0.0567607,0.260252,0.161396,0.241711
0.0567386,0.260217,0.16131,0.24136
0.0567166,0.260181,0.161225,0.241057
0.0566945,0.260145,0.160759,0.240767
0.0566723,0.26011,0.16033,0.240008
0.0566501,0.260074,0.160254,0.239748
0.0566278,0.260039,0.160171,0.239494
0.0566054,0.260003,0.160086,0.23924
0.056583,0.259968,0.160001,0.23899
0.0565605,0.259932,0.159918,0.238741
0.056538,0.259897,0.159832,0.238492
0.0565155,0.259862,0.159399,0.238244
0.0564929,0.259827,0.159167,0.237969
0.0564703,0.259792,0.159076,0.237745
0.0564477,0.259756,0.158758,0.237488
0.056425,0.259721,0.158193,0.237227
0.0564023,0.259686,0.15756,0.236962
0.0563796,0.259651,0.157006,0.236687
0.0563568,0.259616,0.156374,0.236402
0.056334,0.25958,0.155536,0.236105
0.0563113,0.259545,0.154715,0.235796
0.0562885,0.25951,0.153915,0.235475
0.0562657,0.259475,0.152894,0.235143
0.0562429,0.25944,0.151843,0.2348
0.05622,0.259405,0.151534,0.234444
0.0561971,0.25937,0.151163,0.234091
0.0561743,0.259335,0.151056,0.233735
0.0561514,0.2593,0.150948,0.233379
0.0561285,0.259265,0.150842,0.233025
0.0561085,0.25923,0.150739,0.232678
0.0560857,0.259196,0.150639,0.23234
0.0560629,0.259161,0.150543,0.232029
0.0560399,0.259126,0.150451,0.231738
0.0560168,0.259092,0.150363,0.231596
0.0559938,0.259057,0.150278,0.231509
0.0559707,0.259023,0.150194,0.231427
0.0559476,0.25899,0.15011,0.231348
0.0559246,0.258951,0.150027,0.231272
0.0559016,0.258911,0.149943,0.231197
0.0558787,0.258877,0.149858,0.231123
0.0558558,0.258862,0.149773,0.231051
0.055833,0.258826,0.149686,0.230972
0.0558102,0.25879,0.149599,0.230898
0.0554316,0.258753,0.149511,0.23083
0.0550554,0.258716,0.149422,0.230756
0.0546885,0.258679,0.149333,0.230685
0.0543452,0.258643,0.149245,0.230615
0.0540275,0.258608,0.149157,0.230546
0.0537309,0.258572,0.14907,0.230478
0.0534556,0.258537,0.14867,0.23041
0.0532644,0.258502,0.148592,0.230344
0.0532471,0.258467,0.148144,0.230279
0.0532297,0.258432,0.148053,0.230214
0.0532123,0.258398,0.14796,0.230149
0.0531949,0.258363,0.14787,0.230085
0.0531775,0.258329,0.14778,0.230021
0.0531601,0.258295,0.147692,0.229957
0.0531426,0.258261,0.147607,0.229893
0.0531251,0.258227,0.147484,0.22983
0.0531077,0.258193,0.147402,0.229766
0.0530903,0.258159,0.147329,0.229703
0.0530729,0.258125,0.147252,0.230798
0.0530555,0.258091,0.147177,0.23191
0.0530381,0.258058,0.1471,0.233035
0.0530207,0.258024,0.147024,0.234164
0.0530033,0.257991,0.146946,0.23529
0.0529858,0.257958,0.146868,0.236406
0.0529684,0.257924,0.14679,0.237507
0.052951,0.257891,0.146711,0.238589
0.0529335,0.257858,0.146633,0.239646
0.0529161,0.257825,0.146553,0.240677
0.0528987,0.257791,0.146473,0.24168
0.0528813,0.257758,0.146395,0.242654
0.0528639,0.257725,0.146319,0.243596
0.0528465,0.257692,0.146241,0.24451
0.0528292,0.257659,0.146163,0.245388
0.0528119,0.257626,0.146086,0.246232
0.0527947,0.257592,0.146009,0.247042
0.0527774,0.257559,0.145933,0.247819
0.0527601,0.257526,0.145858,0.248563
0.052743,0.257493,0.145782,0.249278
0.0527258,0.25746,0.145707,0.24997
0.0527087,0.257427,0.145632,0.250643
0.0526916,0.257393,0.145557,0.251304
0.0526745,0.25736,0.145482,0.251958
0.0526574,0.257327,0.145407,0.252609
0.0526404,0.257294,0.145001,0.25326
0.0526234,0.257261,0.144919,0.253912
0.0526064,0.257228,0.144842,0.254571
0.0525894,0.257195,0.144767,0.25524
0.0525725,0.257163,0.14469,0.255922
0.0525557,0.257129,0.144613,0.256621
0.0525388,0.257095,0.144536,0.257339
0.0525219,0.257062,0.14446,0.258072
0.0525051,0.257028,0.144384,0.258822
0.0524882,0.256995,0.144309,0.259587
0.0524714,0.256961,0.144234,0.260362
0.0524546,0.256928,0.14416,0.261144
0.0524378,0.256895,0.144086,0.261924
0.052421,0.256862,0.144013,0.262694
0.0524043,0.25683,0.14394,0.263447
0.0523875,0.256797,0.143867,0.264178
0.0523708,0.256764,0.143795,0.264886
0.0523542,0.256731,0.143724,0.265568
0.0523375,0.256698,0.143652,0.266226
0.0523209,0.256665,0.143581,0.266857
0.0523043,0.256632,0.143509,0.26746
0.0522877,0.2566,0.143438,0.268036
0.0522715,0.256567,0.14303,0.268589
0.0522541,0.256535,0.142957,0.268713
0.0522361,0.256503,0.142885,0.268678
0.0522195,0.25647,0.142812,0.268642
0.0522037,0.256438,0.142737,0.268605
0.0521867,0.256406,0.142661,0.268568
0.0521695,0.256374,0.142585,0.268529
0.0521525,0.256342,0.14251,0.268489
0.0521354,0.25631,0.142436,0.268448
0.0521185,0.256278,0.142362,0.268406
0.0521016,0.256246,0.14229,0.268363
0.0520849,0.256214,0.142218,0.268321
0.0520682,0.256182,0.142148,0.268278
0.0520517,0.25615,0.141808,0.268236
0.0520352,0.256118,0.141743,0.268193
0.0520187,0.256086,0.141672,0.268152
0.0520022,0.256074,0.141602,0.268111
0.0519857,0.256051,0.14153,0.26807
0.0519693,0.256025,0.141457,0.268031
0.051953,0.255994,0.141483,0.267992
0.0519366,0.255962,0.141272,0.267953
0.0519203,0.255929,0.141186,0.267915
0.0519041,0.255896,0.141108,0.267878
0.0518878,0.255862,0.140251,0.267842
0.0518716,0.255827,0.139924,0.267806
0.0518556,0.255792,0.139846,0.267249
0.0518395,0.255757,0.13977,0.267237
0.0518234,0.255722,0.139445,0.267198
0.0518074,0.255687,0.139373,0.26774
0.0517913,0.255652,0.139298,0.268228
0.0517753,0.255617,0.139225,0.268719
0.0517594,0.255582,0.139151,0.26923
0.0517435,0.255547,0.139079,0.269761
0.0517277,0.255513,0.139008,0.270311
0.0517119,0.255479,0.138938,0.270863
0.0516963,0.255444,0.138869,0.271112
0.0516806,0.255411,0.138801,0.271081
0.051665,0.255377,0.138734,0.27105
0.0516493,0.255343,0.138788,0.271018
0.0516338,0.25531,0.138718,0.270984
0.0516182,0.255276,0.138633,0.27095
0.0516024,0.255243,0.138559,0.270916
0.0515867,0.25521,0.138485,0.270882
0.0515711,0.255177,0.1381,0.270848
0.0515556,0.255143,0.137077,0.270816
0.0515401,0.25511,0.136059,0.270786
0.0515246,0.255077,0.135102,0.270758
0.0515091,0.255044,0.134421,0.270731
0.0514936,0.255011,0.134089,0.270705
0.0514782,0.254978,0.13402,0.27068
0.0514629,0.254941,0.13395,0.270655
0.0514475,0.25491,0.133882,0.270632
0.0514322,0.254875,0.133814,0.270609
0.0514169,0.254842,0.133747,0.270185
0.0514017,0.254808,0.133681,0.270328
0.0513865,0.254772,0.133617,0.270702
0.0513714,0.254734,0.133555,0.270762
0.0513562,0.254696,0.133494,0.270578
0.0513411,0.254658,0.133434,0.270419
0.0513261,0.254619,0.133376,0.270292
0.0513112,0.25458,0.133319,0.270182
0.0512963,0.254541,0.133262,0.270085
0.0512814,0.254502,0.133205,0.269992
0.0512666,0.254463,0.133149,0.269902
0.0512517,0.254425,0.133094,0.269813
0.0512369,0.254386,0.132863,0.269724
0.0512223,0.254348,0.132809,0.269634
0.0512076,0.254309,0.132523,0.269544
0.051193,0.254271,0.132188,0.269448
0.0511784,0.254233,0.132128,0.269352
0.0511638,0.254195,0.132067,0.269256
0.0511493,0.254157,0.132005,0.269158
0.0511349,0.25412,0.131921,0.269058
0.0511204,0.254083,0.131859,0.268959
0.051106,0.254046,0.131796,0.268861
0.0510912,0.254009,0.131735,0.268764
0.0510767,0.25397,0.131126,0.268664
0.0510624,0.253931,0.131064,0.268566
0.0510479,0.253893,0.131005,0.268468
0.0510335,0.253855,0.130948,0.268372
0.051022,0.253819,0.130891,0.268277
0.0510086,0.253783,0.130836,0.268961
0.0509951,0.253748,0.130781,0.269586
0.0509809,0.253712,0.130727,0.270015
0.0509666,0.253677,0.130673,0.27038
0.0509521,0.253641,0.130619,0.270715
0.0509376,0.253606,0.130565,0.271013
0.050923,0.25357,0.130511,0.271323
0.0509084,0.253535,0.130457,0.271638
0.0508938,0.2535,0.130402,0.271965
0.0508792,0.253465,0.130348,0.279653
0.0508647,0.253431,0.130293,0.279849
0.0508503,0.253396,0.130238,0.280165
0.0508359,0.253362,0.130183,0.280447
0.0508217,0.253327,0.130128,0.280746
0.0508075,0.253293,0.130072,0.281049
0.0507933,0.253259,0.130017,0.281349
0.0507792,0.253226,0.129961,0.281635
0.0507652,0.253192,0.129906,0.281907
0.0507513,0.253159,0.12985,0.282157
0.0507373,0.253125,0.129795,0.282391
0.0507235,0.253092,0.12974,0.282612
0.0507096,0.253059,0.129684,0.282827
0.0506958,0.253027,0.129629,0.282471
0.0506821,0.252994,0.129574,0.28279
0.0506685,0.252962,0.12952,0.282933
0.0506549,0.25293,0.129466,0.2831
0.0506416,0.252898,0.129416,0.283284
0.0506283,0.252866,0.129364,0.283498
0.0506149,0.252834,0.129311,0.282921
0.0506016,0.252803,0.129258,0.283192
0.0505883,0.252772,0.129204,0.283452
0.050575,0.252741,0.129151,0.283673
0.0505618,0.25271,0.129097,0.283878
0.0505488,0.25268,0.128956,0.284076
0.0505356,0.25265,0.128899,0.284267
0.0505224,0.25262,0.128845,0.284455
0.0505092,0.25259,0.128789,0.284639
0.0504961,0.25256,0.128733,0.28482
0.0504831,0.25253,0.128676,0.284998
0.0504701,0.252501,0.128618,0.285175
0.0504572,0.252472,0.128561,0.28535
0.0504428,0.252443,0.128504,0.285522
0.0504299,0.252414,0.128448,0.285692
0.050417,0.252385,0.128392,0.285858
0.0504041,0.252357,0.128337,0.286021
0.0503909,0.252328,0.128282,0.286179
0.0503776,0.2523,0.128227,0.286334
0.0503641,0.252272,0.128172,0.286484
0.0503506,0.252244,0.128117,0.286631
0.050337,0.252216,0.128063,0.286774
0.0503235,0.252188,0.128009,0.286914
0.05031,0.25216,0.127733,0.287051
0.0502965,0.252133,0.12768,0.287186
0.0502827,0.252106,0.127574,0.287318
0.0502694,0.252078,0.127385,0.287449
0.0502518,0.252051,0.127321,0.287578
0.0502387,0.252024,0.12726,0.287704
0.0502301,0.251997,0.127195,0.28783
0.0502174,0.25197,0.12713,0.287954
0.0502003,0.253422,0.127064,0.288077
0.0501874,0.253374,0.126843,0.288201
0.0501789,0.253366,0.126779,0.288327
0.0501663,0.253216,0.126718,0.288457
0.0501492,0.252998,0.126659,0.288593
0.0501364,0.252801,0.126602,0.288733
0.0501278,0.252685,0.126547,0.288877
0.0501152,0.25258,0.126493,0.289026
0.0500982,0.252488,0.12644,0.289173
0.0500853,0.252449,0.126388,0.289311
0.0500767,0.252463,0.126249,0.289433
0.0500639,0.252485,0.126014,0.289536
0.0500465,0.252508,0.125954,0.289617
0.0500334,0.252568,0.125894,0.289676
0.0500246,0.252657,0.125839,0.289716
0.0500116,0.252731,0.125784,0.289625
0.0499943,0.252787,0.125725,0.289642
0.0499813,0.252858,0.125668,0.289588
0.0499726,0.252944,0.12561,0.289503
0.0499598,0.253005,0.125552,0.289408
0.0499427,0.253032,0.125494,0.289313
0.0499297,0.253056,0.125436,0.289233
0.0499212,0.252334,0.125378,0.28917
0.0499086,0.251531,0.125319,0.289124
0.0498916,0.251447,0.125261,0.289089
0.0498789,0.251365,0.125194,0.289066
0.0498707,0.251275,0.125139,0.289056
0.0498583,0.25114,0.12424,0.289058
0.0498416,0.250962,0.123394,0.289071
0.0498291,0.250785,0.12259,0.289088
0.0498211,0.25062,0.121815,0.289104
0.0498091,0.250431,0.121063,0.28911
0.0497926,0.250216,0.120329,0.289105
0.0497805,0.250022,0.119616,0.289086
0.0497728,0.24983,0.118922,0.289052
0.0497611,0.24964,0.118243,0.289006
0.0497451,0.249451,0.117743,0.288952
0.0497331,0.249263,0.11767,0.28889
0.0497255,0.249076,0.117618,0.288824
0.0497137,0.24889,0.117566,0.288765
0.0496973,0.24871,0.117515,0.288711
0.0496853,0.248537,0.117464,0.288669
0.0496776,0.248373,0.117413,0.288642
0.0496658,0.248218,0.117361,0.288635
0.0496494,0.248073,0.11731,0.288649
0.0496372,0.247179,0.117259,0.288682
0.0496294,0.24706,0.117209,0.288732
0.0496172,0.246958,0.117413,0.288795
0.0496004,0.246858,0.117363,0.288854
0.0495879,0.246763,0.117312,0.288906
0.0495797,0.246677,0.117261,0.288941
0.0495673,0.246601,0.116541,0.288956
0.04955,0.24653,0.116327,0.288956
0.0495368,0.246465,0.116275,0.288946
0.0495279,0.246412,0.116224,0.288929
0.0495147,0.246392,0.116173,0.288908
0.0494968,0.246376,0.116122,0.288886
0.0494832,0.246361,0.116072,0.288865
0.0494741,0.246347,0.116023,0.288846
0.0494602,0.246333,0.116026,0.288827
0.0494417,0.24632,0.115915,0.288811
0.0494275,0.246308,0.116155,0.288799
0.0494179,0.246295,0.116081,0.288794
0.0494041,0.246283,0.115312,0.28879
0.0493856,0.246271,0.114533,0.288789
0.0493716,0.246259,0.113801,0.288795
0.049362,0.246246,0.112982,0.288812
0.0493481,0.246234,0.112178,0.288834
0.0493297,0.246221,0.111518,0.288859
0.0493158,0.246207,0.110912,0.288884
0.0493066,0.246192,0.110185,0.288907
0.0492932,0.246176,0.109697,0.288935
0.0492753,0.246159,0.10953,0.288974
0.0492619,0.246141,0.109475,0.289028
0.0492531,0.246122,0.109425,0.289097
0.04924,0.246103,0.109378,0.289184
0.0492224,0.246083,0.109333,0.289271
0.0492093,0.246062,0.10929,0.289161
0.0492007,0.24604,0.109248,0.289052
0.0491878,0.246016,0.109205,0.288943
0.0491702,0.245992,0.109163,0.288836
0.0491569,0.245968,0.109121,0.288382
0.0491482,0.245943,0.109079,0.288274
0.0491353,0.245917,0.108921,0.288196
0.0491175,0.245891,0.109017,0.288114
0.0491044,0.245864,0.108972,0.288064
0.0490961,0.245837,0.108931,0.288047
0.0490832,0.245809,0.108332,0.288055
0.0490655,0.245781,0.107751,0.288088
0.0490524,0.245752,0.108147,0.288069
0.0490441,0.245723,0.107509,0.287964
0.0490312,0.245693,0.106828,0.287863
0.0490135,0.245662,0.106404,0.287764
0.0490004,0.245631,0.105815,0.287668
0.048992,0.2456,0.105271,0.287573
0.0489791,0.245568,0.104774,0.287479
0.0489613,0.245535,0.104532,0.287384
0.0489481,0.245502,0.104494,0.287292
0.0489396,0.245465,0.104458,0.287199
0.0489265,0.245429,0.104423,0.287108
0.0489087,0.245394,0.104388,0.287017
0.0488954,0.245357,0.104355,0.286926
0.0488869,0.24532,0.105051,0.286837
0.0488737,0.24528,0.104539,0.286748
0.0488558,0.24524,0.103993,0.28666
0.0488425,0.245198,0.103459,0.286572
0.048834,0.245156,0.102934,0.286485
0.0488209,0.245113,0.102416,0.286398
0.0488029,0.24507,0.101903,0.286313
0.0487895,0.245027,0.101393,0.286228
0.0487808,0.244983,0.101354,0.286143
0.0487675,0.24494,0.101316,0.286059
0.0487494,0.244896,0.101277,0.285975
0.0487359,0.244853,0.101239,0.285892
0.048727,0.244802,0.101202,0.285809
0.0487137,0.244759,0.101164,0.285727
0.0486955,0.244715,0.102122,0.285646
0.048682,0.244676,0.102451,0.285565
0.0486733,0.244635,0.101907,0.285484
0.04866,0.244592,0.101415,0.285404
0.0486418,0.244549,0.101092,0.285324
0.0486283,0.243772,0.100919,0.285245
0.0486196,0.243739,0.100208,0.285166
0.0486063,0.243692,0.100653,0.285088
0.0485881,0.243642,0.100112,0.28501
0.0485747,0.243589,0.0995787,0.284933
0.0485661,0.243539,0.0990599,0.284855
0.0485528,0.243493,0.0985581,0.284779
0.0485347,0.243448,0.098057,0.284702
0.0485216,0.243404,0.0975614,0.284626
0.0485132,0.24336,0.0970744,0.28455
0.0485002,0.243316,0.0965945,0.284475
0.0484823,0.243274,0.0961175,0.2844
0.0484691,0.243233,0.0958415,0.284325
0.0484606,0.243193,0.0953714,0.28425
0.0484475,0.243155,0.0949004,0.284176
0.0484295,0.243122,0.0945595,0.284102
0.0484162,0.243081,0.094073,0.284028
0.0484076,0.243038,0.0935934,0.283955
0.0483944,0.242994,0.0931368,0.283881
0.0483763,0.242985,0.0927095,0.283807
0.0483628,0.242949,0.0923118,0.283732
0.0483542,0.242918,0.0919437,0.283658
0.048341,0.242876,0.0916043,0.283585
0.0483231,0.242833,0.0912824,0.283511
0.0483098,0.242785,0.0922109,0.283438
0.0483015,0.242737,0.091708,0.283366
0.0482886,0.242688,0.0911064,0.283294
0.0482709,0.24264,0.0905428,0.283222
0.0482579,0.242591,0.0900482,0.283151
0.0482499,0.242543,0.089603,0.28308
0.0482373,0.242496,0.0892798,0.283011
0.0483941,0.242448,0.0892384,0.282941
0.0487208,0.242401,0.0893531,0.282871
0.0487018,0.242354,0.0893094,0.282802
0.0486873,0.242308,0.0892725,0.282732
0.0486635,0.242263,0.0892294,0.282663
0.0486457,0.242218,0.089184,0.282594
0.0486312,0.242173,0.0891371,0.282526
0.0486122,0.24213,0.0890899,0.282458
0.0485882,0.242087,0.0890433,0.282391
0.0485691,0.242046,0.0892187,0.281972
0.0485551,0.242005,0.088981,0.281893
0.0485369,0.241966,0.0900705,0.281832
0.0485145,0.241927,0.0899214,0.281887
0.0484972,0.24189,0.0898789,0.281818
0.0484852,0.241853,0.089823,0.28115
0.048469,0.241817,0.0892619,0.280507
0.0484483,0.241782,0.0886808,0.280433
0.0484326,0.241747,0.0882123,0.280363
0.0484218,0.241713,0.0878392,0.280291
0.0484067,0.24168,0.0875473,0.280216
0.0483867,0.241647,0.0875024,0.280138
0.0483715,0.241614,0.0874592,0.280059
0.0483611,0.241581,0.0874173,0.27998
0.048346,0.241549,0.0873767,0.279901
0.0483259,0.241517,0.087337,0.279825
0.0483104,0.241485,0.087298,0.279752
0.0482996,0.241453,0.0872596,0.27968
0.0482832,0.241421,0.0872214,0.27961
0.0482624,0.241389,0.0871833,0.279543
0.0482466,0.241357,0.0871452,0.279479
0.048162,0.240575,0.087107,0.278864
0.0481434,0.240544,0.0870687,0.278796
0.0481239,0.240514,0.0870302,0.278741
0.0481061,0.240078,0.0869917,0.278683
0.0480921,0.24004,0.087016,0.278625
0.0480732,0.240012,0.0869786,0.278564
0.0480497,0.239978,0.0869343,0.278503
0.0480304,0.239941,0.0868913,0.278442
0.0480155,0.2399,0.0868487,0.278381
0.0479968,0.239857,0.0868068,0.278321
0.0479744,0.239302,0.0867655,0.27826
0.0479567,0.239233,0.0867249,0.278199
0.0479435,0.239172,0.0868079,0.278137
0.0479268,0.239123,0.0867638,0.277869
0.0478921,0.239083,0.0867891,0.277793
0.0478754,0.239049,0.0867471,0.27773
0.0478609,0.239017,0.0867032,0.277054
0.0478445,0.238986,0.0866626,0.276978
0.0477543,0.238954,0.0866208,0.276901
0.0477425,0.238922,0.0865798,0.276827
0.0477293,0.238891,0.0865388,0.276864
0.0477119,0.238859,0.0865961,0.276912
0.0476894,0.238827,0.086552,0.276846
0.0476229,0.238796,0.0865089,0.276782
0.047609,0.238766,0.0864682,0.276721
0.047511,0.238736,0.0864288,0.275995
0.0474879,0.238707,0.0863902,0.275753
0.0474687,0.238678,0.086348,0.275682
0.0474534,0.238649,0.0863061,0.275863
0.0474345,0.238619,0.0867474,0.276112
0.0474118,0.23859,0.0871864,0.276463
0.0473935,0.238559,0.0866157,0.276942
0.0473797,0.238529,0.0860812,0.277513
0.0473635,0.237752,0.0856471,0.278159
0.0473434,0.237694,0.0852647,0.278877
0.0473279,0.236926,0.0848993,0.279664
0.0473168,0.236879,0.0845244,0.280507
0.0473019,0.236844,0.0841285,0.281385
0.047283,0.236813,0.0837066,0.282272
0.0472682,0.236057,0.0836493,0.283125
0.0472575,0.236026,0.0831034,0.283918
0.0472434,0.235998,0.0825302,0.284686
0.0472247,0.235968,0.0819481,0.285384
0.0472097,0.235935,0.0816816,0.286012
0.0471986,0.235902,0.0816383,0.286577
0.0471902,0.235867,0.0815956,0.287089
0.0471726,0.235833,0.0815534,0.287555
0.0471592,0.2358,0.0815118,0.287972
0.0471452,0.235768,0.0814707,0.288335
0.0471315,0.235736,0.0814302,0.288639
0.0471173,0.235704,0.0813897,0.28888
0.0471032,0.235673,0.0813494,0.289053
0.0470888,0.235641,0.0813103,0.289162
0.0470741,0.234936,0.081271,0.28922
0.0470593,0.234906,0.0812318,0.289249
0.0470443,0.234885,0.0811923,0.289278
0.0470291,0.236178,0.0811528,0.289316
0.0470138,0.235924,0.0811133,0.289367
0.0469985,0.235674,0.0810736,0.289434
0.0469831,0.23551,0.081034,0.289518
0.0469679,0.235431,0.0809943,0.289618
0.0469527,0.235459,0.0809546,0.289728
0.0469377,0.235554,0.0809149,0.289846
0.0469228,0.235708,0.0808754,0.28997
0.0469081,0.235912,0.0808359,0.290094
0.0468935,0.236157,0.0807966,0.290215
0.0468791,0.236437,0.0807574,0.290255
0.0468649,0.236739,0.0807185,0.290181
0.0468509,0.237054,0.0806797,0.290102
0.0468371,0.237368,0.0806412,0.290073
0.0468235,0.237677,0.0806029,0.290088
0.04681,0.237975,0.0805648,0.290142
0.0467968,0.238264,0.0805269,0.290233
0.0467836,0.238536,0.0804891,0.290354
0.0467706,0.23879,0.0804516,0.290492
0.0467576,0.239026,0.0804141,0.290662
0.0467448,0.239246,0.0803769,0.290834
0.046732,0.239451,0.0803397,0.291012
0.0467193,0.239642,0.0802294,0.291186
0.0467067,0.239818,0.080189,0.291356
0.0466941,0.239981,0.080148,0.291516
0.0466816,0.240128,0.0801081,0.291662
0.0466691,0.242173,0.0800687,0.291794
0.0466567,0.242384,0.0800301,0.291913
0.0466444,0.242463,0.0799919,0.292018
0.046632,0.242528,0.079954,0.29211
0.0466197,0.242611,0.0799165,0.292192
0.0465212,0.242703,0.0798792,0.292267
0.0465081,0.24281,0.0798423,0.292037
0.0464953,0.242936,0.0798058,0.292149
0.0464831,0.243082,0.0797695,0.292234
0.046471,0.24325,0.0797334,0.291675
0.046459,0.243434,0.0796976,0.29179
0.046447,0.243634,0.0796619,0.291909
0.0464351,0.243843,0.0796262,0.292036
0.0464233,0.244059,0.0794945,0.292174
0.0464114,0.244267,0.0794586,0.292324
0.0464806,0.244451,0.0794208,0.292482
0.0464685,0.244614,0.079384,0.292643
0.0464576,0.24476,0.0793472,0.292806
0.0464457,0.244888,0.0793102,0.292608
0.0464344,0.244998,0.0792736,0.292658
0.0464227,0.245093,0.079237,0.29268
0.0464115,0.245174,0.0792008,0.292719
0.0464002,0.245228,0.0790481,0.29277
0.0463894,0.245251,0.0788789,0.292243
0.0463785,0.24525,0.0788442,0.292271
0.0463679,0.245228,0.0788075,0.292286
0.0463573,0.24519,0.0787712,0.292297
0.0463468,0.24514,0.0787342,0.292308
0.0463364,0.245081,0.0786972,0.29232
0.046326,0.245016,0.0786605,0.291636
0.0463155,0.244949,0.0786241,0.291641
0.0463051,0.244884,0.0785883,0.291645
0.0462048,0.244826,0.0785532,0.291651
0.0461948,0.244777,0.0785187,0.291658
0.0462784,0.244739,0.0784849,0.291666
0.0462666,0.244713,0.0784517,0.291674
0.0462535,0.244698,0.0784189,0.291684
0.0462391,0.244694,0.0783863,0.29167
0.0462245,0.244698,0.0783537,0.291602
0.0462095,0.244712,0.0783211,0.291534
0.0461949,0.244038,0.0782884,0.291468
0.0461804,0.244085,0.0782556,0.291401
0.0461664,0.244036,0.0782228,0.291321
0.0461527,0.243981,0.0781897,0.291396
0.0461396,0.243918,0.0781565,0.291413
0.0461269,0.243856,0.0781231,0.291401
0.0461146,0.243796,0.0780899,0.29137
0.0461028,0.243739,0.0780569,0.29133
0.0460914,0.243685,0.078024,0.291239
0.0459733,0.243634,0.0779912,0.291148
0.0459595,0.243584,0.0779584,0.291065
0.0459474,0.243537,0.0779257,0.290992
0.0459363,0.243493,0.0778931,0.29093
0.0459256,0.243451,0.0778605,0.290877
0.0459145,0.243499,0.077828,0.290831
0.045903,0.243546,0.0777956,0.29079
0.0458914,0.243465,0.0777633,0.290752
0.0458796,0.243472,0.077731,0.290715
0.0458676,0.243511,0.0776989,0.290678
0.0458915,0.243511,0.0776668,0.290637
0.0458817,0.243476,0.0776348,0.290597
0.0458711,0.243451,0.0776029,0.290556
0.0458606,0.243423,0.077571,0.290512
0.0458498,0.243395,0.0775393,0.290467
0.0458389,0.243364,0.0775077,0.29042
0.045828,0.243331,0.0774761,0.290371
0.0458169,0.243297,0.0774446,0.290322
0.0458061,0.243261,0.0774133,0.290272
0.0457951,0.243222,0.0773819,0.29022
0.0457842,0.243183,0.0773507,0.290168
0.0457733,0.243142,0.0772156,0.290118
0.0457625,0.243101,0.0771821,0.290066
0.0457515,0.243059,0.0771494,0.290015
0.0457406,0.243017,0.077117,0.289964
0.0457296,0.242974,0.0770852,0.289914
0.0457187,0.242931,0.0770533,0.289862
0.0457076,0.242888,0.0770221,0.289811
0.0456966,0.242844,0.0769911,0.289758
0.0456855,0.242801,0.0769604,0.289706
0.0456744,0.242757,0.0769298,0.289653
0.0456632,0.242714,0.0768995,0.289599
0.045552,0.242671,0.0768693,0.289545
0.0455416,0.242628,0.0767299,0.28949
0.0455298,0.242584,0.0766992,0.289435
0.0455171,0.242541,0.0766673,0.28938
0.0455042,0.242498,0.0766363,0.289324
0.0454913,0.242454,0.0766058,0.289268
0.0454786,0.24241,0.076575,0.289212
0.0454663,0.242367,0.0765445,0.289155
0.0454542,0.242323,0.076514,0.289099
0.0454425,0.242279,0.0764838,0.289042
0.0454312,0.242234,0.0764538,0.288257
0.0454202,0.24219,0.0764239,0.287923
0.0454095,0.242146,0.0763943,0.287931
0.0453991,0.242101,0.0763649,0.287914
0.0453889,0.242114,0.0763357,0.287896
0.0453789,0.242092,0.0763327,0.287884
0.0453689,0.242047,0.0763034,0.287232
0.045359,0.241999,0.0759271,0.287215
0.0453492,0.241952,0.0758962,0.287171
0.0453393,0.241903,0.0758665,0.2871
0.0453294,0.241855,0.0758366,0.287034
0.0453195,0.241807,0.0758076,0.286969
0.0453095,0.241758,0.0757786,0.286905
0.0452994,0.241711,0.0757501,0.286843
0.0452893,0.241664,0.0757218,0.286781
0.0452791,0.241617,0.0756939,0.286719
0.0452689,0.241571,0.0756661,0.286657
0.0452587,0.241524,0.0756385,0.286596
0.0452484,0.241478,0.075611,0.286536
0.0452381,0.241431,0.0755835,0.286475
0.0452279,0.241386,0.0755561,0.286415
0.0452176,0.241341,0.0755287,0.286355
0.0452074,0.241296,0.0755012,0.286295
0.0451972,0.241252,0.0754738,0.286235
0.0451871,0.241208,0.0754463,0.286175
0.045177,0.241165,0.0754189,0.286116
0.0451669,0.241123,0.0753915,0.286057
