Steps,User Time,Real Time,Growth Rate,QC position,Average Pressure,Average Sigma,Average Cell Growth,Average Vertex Velocity,Average Auxin Cytoplasm,Std Auxin Cytoplasm,Average Auxin Intercellular,Average PIN Cytoplasm,Average PIN Membrane,Average AUX1 Cytoplasm,Average Auxin Diffusion,Average Auxin Export,Average PIN1 Expression,Average PIN1 Trafficking
497,14.91,4.26,1.87706,-3.45533 -123.155 0,0,0,0.014818,1.15962,0.0944253,0.159174,0.00861885,0.800569,0.566704,11.5325,0,-0.00223654,56.6368,51.1244
498,14.94,4.29,1.89795,-3.45554 -123.223 0,0,0,0.0147774,1.15855,0.0938653,0.157035,0.00857331,0.797549,0.566449,11.5221,0,-0.00192906,56.5647,51.151
499,14.97,4.32,1.91704,-3.45606 -123.289 0,0,0,0.0147503,1.15754,0.0933059,0.154995,0.00852833,0.794294,0.566377,11.5109,0,-0.00176962,56.5665,51.1722
500,15,4.35,1.93406,-3.45694 -123.354 0,0,0,0.0146464,1.15667,0.0927484,0.153054,0.00848162,0.791125,0.566148,11.4998,0,-0.00229317,56.6162,51.068
501,15.03,4.38,1.94895,-3.4582 -123.417 0,0,0,0.0145659,1.15606,0.0921987,0.151204,0.00843252,0.788352,0.565657,11.4891,0,-0.00255657,56.6662,50.935
502,15.06,4.41,1.96184,-3.45986 -123.478 0,0,0,0.0144923,1.15579,0.0916622,0.149432,0.00838248,0.785966,0.564857,11.4792,0,-0.00267152,56.7097,50.8518
503,15.09,4.44,1.97294,-3.46194 -123.538 0,0,0,0.0144301,1.15589,0.0911453,0.147725,0.00833267,0.783861,0.564021,11.4702,0,-0.00228221,56.7488,50.8073
504,15.12,4.47,1.98251,-3.46441 -123.597 0,0,0,0.0140076,1.15482,0.0904244,0.145847,0.00828106,0.779954,0.562437,11.5013,0,-0.00177383,56.794,50.8294
505,15.15,4.5,1.99077,-3.47087 -123.658 0,0,0,0.015172,1.16254,0.0899865,0.144291,0.00824038,0.778531,0.56287,11.5012,0,-0.000698697,56.9789,50.8836
506,15.18,4.5,2.00548,-3.47866 -123.721 0,0,0,0.0149335,1.1577,0.0895565,0.142713,0.00820145,0.777043,0.563253,11.499,0,-0.000904373,57.0576,50.9138
507,15.21,4.53,2.01951,-3.48588 -123.784 0,0,0,0.0150471,1.15915,0.0891629,0.141183,0.00815832,0.775704,0.563461,11.4957,0,-0.00149376,57.1648,50.968
508,15.24,4.53,2.03122,-3.49287 -123.845 0,0,0,0.0150163,1.15968,0.0888032,0.139686,0.00811287,0.774552,0.563499,11.4932,0,-0.00169466,57.2862,51.0238
509,15.27,4.53,2.04249,-3.49951 -123.906 0,0,0,0.0150382,1.16073,0.0884769,0.138213,0.00806657,0.7736,0.563761,11.4897,0,-0.00166516,57.4221,51.1174
510,15.3,4.56,2.05304,-3.5059 -123.966 0,0,0,0.0150474,1.16158,0.0881818,0.136742,0.00802137,0.77276,0.564424,11.4866,0,-0.00139999,57.5747,51.2968
511,15.33,4.59,2.06339,-3.512 -124.025 0,0,0,0.0149824,1.16242,0.0879168,0.135201,0.00797742,0.771851,0.564784,11.4825,0,-0.000813854,57.7373,51.5616
512,15.36,4.62,2.07355,-3.51789 -124.084 0,0,0,0.0149592,1.16315,0.0876581,0.132732,0.00794147,0.770391,0.565447,11.4785,0,-0.00372634,57.9731,52.0109
513,15.39,4.65,2.0835,-3.52366 -124.143 0,0,0,0.0149349,1.16376,0.0874238,0.128828,0.00785534,0.769164,0.566237,11.4752,0,-0.013315,58.28,52.1481
514,15.42,4.68,2.09418,-3.52942 -124.203 0,0,0,0.0149139,1.16433,0.0873008,0.124981,0.00767672,0.768479,0.565848,11.4726,0,-0.0313821,58.7034,52.319
515,15.45,4.71,2.10614,-3.5353 -124.262 0,0,0,0.0148937,1.16511,0.087278,0.121632,0.00748893,0.768558,0.565345,11.4703,0,-0.0248128,59.082,52.4677
516,15.48,4.74,2.11793,-3.54135 -124.321 0,0,0,0.0148691,1.16593,0.0873018,0.118992,0.00733223,0.76926,0.564906,11.4681,0,-0.0198693,59.4077,52.6579
517,15.51,4.77,2.12864,-3.54756 -124.379 0,0,0,0.014843,1.16661,0.087349,0.116958,0.0072008,0.770336,0.564556,11.466,0,-0.0156139,59.7707,52.8931
518,15.54,4.8,2.1367,-3.55387 -124.435 0,0,0,0.0148088,1.16721,0.0874051,0.115217,0.00709219,0.771881,0.564586,11.4642,0,-0.0116645,60.1444,53.1973
519,15.57,4.83,2.14028,-3.56012 -124.488 0,0,0,0.0147587,1.16779,0.0874683,0.113618,0.00700075,0.773626,0.564721,11.4633,0,-0.00901201,60.5158,53.5175
520,15.6,4.83,2.13825,-3.56624 -124.54 0,0,0,0.0147128,1.16835,0.0875363,0.112119,0.00692241,0.775587,0.565403,11.4631,0,-0.00730002,60.8791,53.8223
521,15.63,4.86,2.12999,-3.57228 -124.591 0,0,0,0.0146656,1.16882,0.0876085,0.110714,0.00685265,0.777739,0.566317,11.4639,0,-0.00532233,61.2417,54.117
522,15.66,4.89,2.11573,-3.57828 -124.643 0,0,0,0.0146241,1.16921,0.087674,0.109385,0.00679262,0.780065,0.567838,11.466,0,-0.00374524,61.6434,54.4248
523,15.69,4.92,2.09756,-3.58426 -124.7 0,0,0,0.0145954,1.16963,0.0877206,0.108084,0.00674075,0.782717,0.569879,11.4691,0,-0.00234786,62.0932,54.7314
524,15.72,4.95,2.07895,-3.59026 -124.761 0,0,0,0.0145766,1.17004,0.0877425,0.106768,0.00669433,0.785718,0.571963,11.4725,0,-0.00169837,62.5315,55.0914
525,15.75,4.95,2.06271,-3.59628 -124.827 0,0,0,0.0145593,1.17031,0.0877392,0.10546,0.00665309,0.78887,0.574527,11.4764,0,-0.000643727,62.9382,55.4872
526,15.78,4.95,2.05085,-3.60234 -124.896 0,0,0,0.0145407,1.17047,0.0877104,0.104186,0.00661749,0.792173,0.577459,11.4811,0,0.000377887,63.3464,55.8314
527,15.81,4.95,2.04401,-3.60841 -124.968 0,0,0,0.014528,1.17056,0.087656,0.102955,0.00658691,0.795624,0.580477,11.4862,0,0.00108781,63.741,56.1935
528,15.84,4.95,2.04178,-3.61449 -125.042 0,0,0,0.0145193,1.17048,0.087577,0.10175,0.00655912,0.799001,0.583267,11.4916,0,0.00138061,64.071,56.5805
529,15.87,4.95,2.04332,-3.62051 -125.116 0,0,0,0.014509,1.17021,0.0874745,0.100566,0.00653241,0.802036,0.585888,11.4971,0,0.00154534,64.3426,56.9715
530,15.9,4.95,2.04779,-3.62643 -125.189 0,0,0,0.0145116,1.16975,0.0873495,0.0994192,0.0065067,0.804674,0.58863,11.5025,0,0.00167386,64.587,57.3649
531,15.93,4.95,2.05448,-3.63225 -125.262 0,0,0,0.0145131,1.16911,0.0872048,0.0983174,0.00648127,0.806841,0.591339,11.5074,0,0.00161961,64.7997,57.7497
532,15.96,4.95,2.06283,-3.63797 -125.334 0,0,0,0.0142275,1.16368,0.0871471,0.0970883,0.00644229,0.807862,0.589091,11.475,0,0.00103659,64.965,58.0583
533,15.99,4.98,2.07237,-3.64328 -125.405 0,0,0,0.0145895,1.16386,0.086968,0.0960812,0.00643035,0.810703,0.591634,11.4816,0,0.00694772,65.4998,58.2915
534,16.02,4.98,2.08269,-3.64648 -125.473 0,0,0,0.0145984,1.16206,0.086768,0.0951679,0.00643359,0.812654,0.594471,11.4876,0,0.00688572,65.5813,58.6101
535,16.05,5.01,2.0923,-3.64894 -125.538 0,0,0,0.0145649,1.16088,0.0865578,0.0943468,0.00643016,0.813982,0.596827,11.4924,0,0.00486769,65.6514,58.7862
536,16.08,5.04,2.09313,-3.65093 -125.603 0,0,0,0.0144994,1.15964,0.086348,0.0936087,0.00641443,0.815008,0.59855,11.4955,0,0.00270875,65.6922,58.8999
537,16.11,5.04,2.09332,-3.653 -125.667 0,0,0,0.0144767,1.15868,0.0861354,0.092947,0.00639158,0.815877,0.599921,11.4972,0,0.00195373,65.6979,58.9202
538,16.14,5.04,2.0954,-3.65529 -125.731 0,0,0,0.0144447,1.15809,0.0859193,0.092347,0.00636769,0.816366,0.601094,11.498,0,0.00173946,65.7018,59.0975
539,16.17,5.04,2.09816,-3.65788 -125.795 0,0,0,0.0144162,1.15799,0.0857022,0.0917744,0.00634189,0.816476,0.602121,11.4984,0,0.0017094,65.7216,59.1938
540,16.2,5.07,2.10221,-3.66074 -125.859 0,0,0,0.014387,1.15827,0.085478,0.0912144,0.00631726,0.816399,0.603273,11.4989,0,0.00206679,65.745,59.2879
541,16.23,5.1,2.10703,-3.66379 -125.922 0,0,0,0.0143583,1.15883,0.0852384,0.0906661,0.00629442,0.816064,0.604448,11.4995,0,0.00159019,65.7489,59.3686
542,16.26,5.13,2.11238,-3.66689 -125.986 0,0,0,0.0143245,1.15979,0.0849806,0.0901326,0.00626771,0.815471,0.604781,11.5004,0,0.00115394,65.7237,59.4251
543,16.29,5.16,2.11782,-3.66997 -126.05 0,0,0,0.0142942,1.16136,0.0846939,0.0896129,0.0062414,0.814806,0.605162,11.5014,0,0.00142494,65.6874,59.3318
544,16.32,5.19,2.12321,-3.67298 -126.114 0,0,0,0.0142579,1.16354,0.0843746,0.0890881,0.00621513,0.814272,0.605496,11.5021,0,0.000830835,65.6581,59.2548
545,16.35,5.19,2.12852,-3.67594 -126.178 0,0,0,0.0142236,1.16626,0.0840223,0.0885412,0.00618666,0.813784,0.605682,11.5023,0,0.00050531,65.6288,59.2246
546,16.38,5.19,2.13391,-3.67886 -126.243 0,0,0,0.0141921,1.16948,0.0836365,0.0879634,0.00615572,0.813227,0.605471,11.5018,0,-0.000353034,65.5774,59.1828
547,16.41,5.19,2.13973,-3.68178 -126.306 0,0,0,0.0141627,1.17307,0.0832196,0.0873559,0.00612233,0.812591,0.605364,11.5005,0,-0.000744977,65.5039,59.1208
548,16.44,5.19,2.14665,-3.68473 -126.37 0,0,0,0.0141421,1.17691,0.0827764,0.0867206,0.00608812,0.811748,0.605247,11.4986,0,-0.00111227,65.4469,59.1318
549,16.47,5.19,2.15556,-3.68775 -126.434 0,0,0,0.0141407,1.18087,0.0823123,0.0860546,0.00605293,0.81076,0.605007,11.4961,0,-0.00129325,65.4064,59.1814
550,16.5,5.19,2.16687,-3.69086 -126.497 0,0,0,0.0141484,1.18496,0.0818311,0.0853671,0.00601645,0.809648,0.604524,11.4927,0,-0.00170549,65.3494,59.1403
551,16.53,5.19,2.18023,-3.69409 -126.559 0,0,0,0.0141718,1.18927,0.0813355,0.0846749,0.00598046,0.808479,0.604733,11.4889,0,-0.00158,65.2886,59.0674
552,16.56,5.19,2.19421,-3.69743 -126.622 0,0,0,0.0142006,1.19384,0.080828,0.0839927,0.00594509,0.807389,0.605312,11.4847,0,-0.00165978,65.2391,58.9605
553,16.59,5.19,2.20654,-3.70091 -126.684 0,0,0,0.01423,1.1985,0.0803102,0.0833261,0.00590974,0.806426,0.60581,11.4805,0,-0.00165518,65.1906,58.9062
554,16.62,5.19,2.21516,-3.7045 -126.745 0,0,0,0.0142593,1.20321,0.0797848,0.082672,0.00587519,0.805389,0.606356,11.4761,0,-0.00169457,65.1082,58.8664
555,16.65,5.19,2.21875,-3.70818 -126.807 0,0,0,0.0142611,1.20381,0.0797594,0.0822907,0.00583149,0.804747,0.602533,11.4753,0,-0.00172267,64.9847,58.8391
556,16.68,5.22,2.21691,-3.71587 -126.858 0,0,0,0.0153491,1.21146,0.0791675,0.0813843,0.00586209,0.80531,0.604503,11.4813,0,0.0122316,65.3211,58.8657
557,16.71,5.22,2.1883,-3.72766 -126.907 0,0,0,0.0152829,1.21769,0.0785223,0.0805459,0.00590251,0.805206,0.606618,11.4871,0,0.0106612,65.1757,58.8838
558,16.74,5.22,2.1618,-3.73877 -126.954 0,0,0,0.0153362,1.22294,0.0778752,0.0799122,0.00591693,0.804509,0.608723,11.4894,0,0.00451704,65.0052,58.8608
559,16.77,5.25,2.13354,-3.74811 -127.003 0,0,0,0.0153316,1.22682,0.0772471,0.0794599,0.00590244,0.803386,0.61038,11.4912,0,0.000194945,64.7934,58.7755
560,16.8,5.28,2.10685,-3.75523 -127.052 0,0,0,0.0153479,1.23007,0.0766397,0.0791342,0.00587033,0.80192,0.611204,11.4918,0,-0.00212483,64.562,58.6161
561,16.83,5.31,2.08203,-3.7603 -127.103 0,0,0,0.0153489,1.233,0.0760506,0.0788482,0.00583055,0.800219,0.611328,11.4924,0,-0.00281768,64.345,58.4556
562,16.86,5.31,2.05946,-3.76378 -127.156 0,0,0,0.0151558,1.23217,0.0753701,0.0783992,0.00577713,0.796643,0.607777,11.4633,0,-0.00345043,64.1439,58.2737
563,16.89,5.34,2.03883,-3.7694 -127.202 0,0,0,0.0154953,1.24059,0.0748266,0.0780232,0.00575629,0.795888,0.606388,11.4702,0,-0.000638316,64.1697,58.1254
564,16.92,5.34,2.00473,-3.77532 -127.245 0,0,0,0.0156153,1.2414,0.0742829,0.0775376,0.00572631,0.794729,0.605288,11.4748,0,-0.0012336,63.943,58.0159
565,16.95,5.37,1.97197,-3.78089 -127.286 0,0,0,0.0157295,1.24342,0.0737449,0.0769958,0.00569097,0.793213,0.603963,11.4779,0,-0.00213498,63.7173,57.9122
566,16.98,5.37,1.9408,-3.78522 -127.327 0,0,0,0.0157637,1.24518,0.0732113,0.0764482,0.00565341,0.791463,0.602899,11.4791,0,-0.00210093,63.4877,57.7364
567,17.01,5.37,1.912,-3.78783 -127.367 0,0,0,0.015673,1.24558,0.0738608,0.0777472,0.00562536,0.790772,0.598724,11.4513,0,-0.00188384,63.3228,57.5991
568,17.04,5.37,1.88606,-3.78833 -127.413 0,0,0,0.0158954,1.24789,0.073803,0.0776533,0.00562512,0.790542,0.598498,11.4482,0,0.00292398,63.7925,57.1161
569,17.07,5.4,1.85882,-3.78774 -127.464 0,0,0,0.0158636,1.25014,0.0731997,0.0762188,0.00571832,0.790463,0.599526,11.4541,0,0.0250599,63.542,57.5067
570,17.1,5.43,1.84259,-3.78672 -127.517 0,0,0,0.0157827,1.25266,0.0725717,0.0748485,0.00580781,0.789673,0.600441,11.4575,0,0.0167738,63.2909,57.3921
571,17.13,5.46,1.82852,-3.78562 -127.569 0,0,0,0.015678,1.25509,0.0719827,0.0738847,0.00583977,0.788385,0.600645,11.4589,0,0.00590184,63.0473,57.2465
572,17.16,5.46,1.81541,-3.78445 -127.62 0,0,0,0.0155802,1.25757,0.0717785,0.0736331,0.00583815,0.787713,0.600609,11.4571,0,0.00322544,62.9623,57.2026
573,17.19,5.46,1.80157,-3.78333 -127.67 0,0,0,0.0154924,1.25996,0.0717313,0.0735677,0.0058372,0.787445,0.600502,11.4544,0,-0.00109062,62.9458,57.1978
574,17.22,5.46,1.78693,-3.78231 -127.72 0,0,0,0.0154067,1.26225,0.0716849,0.0735042,0.00583586,0.78718,0.600399,11.4518,0,-0.00326072,62.9296,57.1936
575,17.25,5.46,1.77138,-3.78143 -127.769 0,0,0,0.015321,1.26442,0.0716387,0.0734417,0.00583428,0.786914,0.600294,11.4492,0,-0.00456531,62.9136,57.1895
576,17.28,5.46,1.75513,-3.78073 -127.817 0,0,0,0.0152288,1.2665,0.0715927,0.07338,0.00583255,0.786649,0.600187,11.4466,0,-0.0054814,62.8977,57.1857
577,17.31,5.46,1.73843,-3.78023 -127.865 0,0,0,0.0151458,1.26848,0.0715467,0.0733188,0.00583069,0.786382,0.600081,11.444,0,-0.00618673,62.8818,57.1819
578,17.34,5.46,1.7216,-3.77994 -127.914 0,0,0,0.01507,1.27039,0.0715008,0.0732584,0.00582874,0.786115,0.599975,11.4415,0,-0.00677147,62.866,57.1783
579,17.37,5.46,1.70486,-3.77989 -127.962 0,0,0,0.0150027,1.27223,0.0714551,0.0731988,0.00582669,0.785848,0.59987,11.4391,0,-0.00727239,62.8501,57.1747
580,17.4,5.46,1.68842,-3.78006 -128.01 0,0,0,0.0149387,1.274,0.0714095,0.0731402,0.00582457,0.78558,0.599767,11.4367,0,-0.00770583,62.8342,57.171
581,17.43,5.46,1.67236,-3.78048 -128.058 0,0,0,0.0148774,1.2757,0.0713641,0.0730824,0.00582238,0.785312,0.599666,11.4344,0,-0.00808389,62.8182,57.1674
582,17.46,5.46,1.65666,-3.78116 -128.106 0,0,0,0.0148209,1.27732,0.0713187,0.0730248,0.00582013,0.785044,0.599566,11.432,0,-0.00842582,62.8021,57.1637
583,17.49,5.46,1.64133,-3.78214 -128.154 0,0,0,0.0147694,1.27886,0.0712737,0.0729688,0.00581783,0.784776,0.599469,11.4299,0,-0.00876553,62.786,57.16
584,17.52,5.46,1.62645,-3.78345 -128.202 0,0,0,0.0147098,1.28031,0.0712289,0.0729135,0.00581547,0.784508,0.599374,11.4279,0,-0.00904129,62.7697,57.1562
585,17.55,5.46,1.61209,-3.78507 -128.251 0,0,0,0.0146527,1.28168,0.0711845,0.0728592,0.00581308,0.784241,0.59928,11.426,0,-0.00928993,62.7534,57.1523
586,17.58,5.46,1.59828,-3.78697 -128.299 0,0,0,0.0145965,1.28296,0.0711402,0.0728055,0.00581064,0.783974,0.599188,11.4244,0,-0.00951502,62.7371,57.1483
587,17.61,5.46,1.60685,-3.78912 -128.348 0,0,0,0.0145399,1.28413,0.0710964,0.0727528,0.00580817,0.783708,0.599096,11.4225,0,-0.00973641,62.7208,57.144
588,17.64,5.46,1.61001,-3.79147 -128.397 0,0,0,0.014485,1.2852,0.071053,0.0727016,0.00580567,0.783444,0.599006,11.4207,0,-0.00991544,62.7044,57.1398
589,17.67,5.46,1.61284,-3.794 -128.445 0,0,0,0.0143646,1.28618,0.0710101,0.0726516,0.00580314,0.783182,0.598916,11.4189,0,-0.0100526,62.6881,57.1354
590,17.7,5.46,1.61306,-3.79669 -128.494 0,0,0,0.0142811,1.28707,0.0709677,0.0726028,0.0058006,0.782921,0.598829,11.4172,0,-0.0101685,62.6717,57.1309
591,17.73,5.46,1.61115,-3.79954 -128.543 0,0,0,0.0141777,1.28788,0.0709256,0.0725548,0.00579803,0.782661,0.598742,11.4154,0,-0.0102769,62.6553,57.1262
592,17.76,5.46,1.60726,-3.80252 -128.591 0,0,0,0.0140794,1.28862,0.0708839,0.0725077,0.00579546,0.782402,0.598656,11.4136,0,-0.0103801,62.639,57.1214
593,17.79,5.46,1.60209,-3.80562 -128.64 0,0,0,0.0139792,1.2893,0.0708425,0.0724614,0.00579286,0.782145,0.598571,11.4117,0,-0.0104798,62.6227,57.1164
594,17.82,5.46,1.61128,-3.80881 -128.689 0,0,0,0.0138764,1.28995,0.0708014,0.0724157,0.00579025,0.781888,0.598487,11.41,0,-0.0105739,62.6064,57.1112
595,17.85,5.46,1.62132,-3.81208 -128.737 0,0,0,0.0137707,1.29044,0.0707607,0.0723707,0.00578762,0.781632,0.598403,11.408,0,-0.0106686,62.5902,57.1061
596,17.88,5.46,1.63223,-3.81541 -128.786 0,0,0,0.0136654,1.29098,0.0707201,0.0723262,0.00578498,0.781377,0.598319,11.4062,0,-0.0107527,62.574,57.1005
597,17.91,5.46,1.64233,-3.81879 -128.834 0,0,0,0.0135667,1.29141,0.0706798,0.0722823,0.00578233,0.781122,0.598236,11.4047,0,-0.0108386,62.5578,57.095
598,17.94,5.46,1.65044,-3.8222 -128.883 0,0,0,0.0134775,1.29181,0.0706397,0.0722389,0.00577966,0.780867,0.598153,11.4031,0,-0.0109207,62.5416,57.0892
599,17.97,5.46,1.66022,-3.82564 -128.932 0,0,0,0.0133913,1.29217,0.0705998,0.072196,0.00577698,0.780612,0.59807,11.4015,0,-0.0110018,62.5255,57.0834
600,18,5.46,1.65895,-3.8291 -128.98 0,0,0,0.0133103,1.29249,0.0705601,0.0721534,0.00577429,0.780358,0.597987,11.3999,0,-0.0110785,62.5094,57.0772
601,18.03,5.46,1.65549,-3.83257 -129.028 0,0,0,0.0132339,1.29278,0.0705205,0.0721111,0.00577158,0.780103,0.597905,11.3983,0,-0.0111611,62.4934,57.0711
602,18.06,5.46,1.65105,-3.83604 -129.077 0,0,0,0.0131675,1.29304,0.0704811,0.0720691,0.00576887,0.779849,0.597822,11.3967,0,-0.0112401,62.4774,57.0648
603,18.09,5.46,1.64738,-3.8395 -129.125 0,0,0,0.0131067,1.29327,0.0704418,0.0720274,0.00576613,0.779594,0.59774,11.395,0,-0.0113202,62.4614,57.0585
604,18.12,5.46,1.64447,-3.84295 -129.174 0,0,0,0.0130423,1.29347,0.0704027,0.071986,0.00576339,0.779339,0.597658,11.3933,0,-0.0113983,62.4454,57.0521
605,18.15,5.46,1.64238,-3.84638 -129.222 0,0,0,0.0129786,1.29366,0.0703636,0.0719448,0.00576064,0.779084,0.597576,11.3916,0,-0.0114744,62.4294,57.0456
606,18.18,5.46,1.64088,-3.84978 -129.271 0,0,0,0.0129101,1.29382,0.0703247,0.0719038,0.00575787,0.778828,0.597494,11.3898,0,-0.011548,62.4135,57.0389
607,18.21,5.46,1.63977,-3.85315 -129.319 0,0,0,0.0128419,1.29396,0.0702859,0.0718631,0.00575509,0.778571,0.597412,11.388,0,-0.0116201,62.3976,57.0322
608,18.24,5.46,1.63885,-3.85648 -129.367 0,0,0,0.0127682,1.29409,0.0702472,0.0718226,0.0057523,0.778314,0.59733,11.3862,0,-0.0116872,62.3817,57.0254
609,18.27,5.46,1.638,-3.85978 -129.416 0,0,0,0.0126908,1.29421,0.0702083,0.0717819,0.0057495,0.778057,0.597249,11.3845,0,-0.0117499,62.3659,57.0185
610,18.3,5.46,1.63712,-3.86304 -129.464 0,0,0,0.0126057,1.2943,0.0701696,0.0717416,0.00574669,0.777798,0.597167,11.3827,0,-0.0118513,62.3501,57.0115
611,18.33,5.46,1.63615,-3.86627 -129.512 0,0,0,0.0125157,1.29439,0.0701311,0.0717016,0.00574386,0.77754,0.597087,11.3809,0,-0.0119056,62.3342,57.0045
612,18.36,5.46,1.63509,-3.86947 -129.561 0,0,0,0.012422,1.29447,0.0700928,0.0716619,0.00574103,0.777282,0.597006,11.3791,0,-0.0119472,62.3184,56.9974
613,18.39,5.46,1.63396,-3.87264 -129.609 0,0,0,0.0123302,1.29458,0.0700546,0.0716223,0.0057382,0.777022,0.596927,11.3773,0,-0.0119855,62.3026,56.9903
614,18.42,5.46,1.63271,-3.87575 -129.657 0,0,0,0.0122459,1.29465,0.0700165,0.0715828,0.00573535,0.776763,0.596848,11.3755,0,-0.0120339,62.2868,56.9831
615,18.45,5.46,1.63132,-3.87881 -129.705 0,0,0,0.0121615,1.29471,0.0699784,0.0715435,0.0057325,0.776502,0.596769,11.3737,0,-0.0120819,62.271,56.9758
616,18.48,5.46,1.62982,-3.88183 -129.753 0,0,0,0.0121117,1.29474,0.0699404,0.0715041,0.00572965,0.776242,0.596691,11.3719,0,-0.0121332,62.2553,56.9684
617,18.51,5.46,1.6282,-3.88482 -129.801 0,0,0,0.0120619,1.29477,0.0699025,0.0714648,0.00572678,0.775981,0.596612,11.3701,0,-0.0121855,62.2395,56.961
618,18.54,5.46,1.62645,-3.88776 -129.849 0,0,0,0.0120127,1.2948,0.0698647,0.0714256,0.00572391,0.775719,0.596533,11.3682,0,-0.0122282,62.2238,56.9535
619,18.57,5.46,1.62472,-3.89068 -129.897 0,0,0,0.0119584,1.29481,0.069827,0.0713866,0.00572103,0.775458,0.596454,11.3663,0,-0.012266,62.2081,56.946
620,18.6,5.46,1.62299,-3.89355 -129.945 0,0,0,0.0119057,1.29484,0.0697894,0.0713477,0.00571815,0.775197,0.596373,11.3644,0,-0.0122972,62.1925,56.9385
621,18.63,5.46,1.6213,-3.89639 -129.992 0,0,0,0.0117706,1.29486,0.069752,0.071309,0.00571526,0.774936,0.596294,11.3625,0,-0.0123248,62.1768,56.9309
622,18.66,5.46,1.61966,-3.89919 -130.04 0,0,0,0.0116464,1.29486,0.0697146,0.0712703,0.00571238,0.774675,0.596215,11.3607,0,-0.0123483,62.1612,56.9232
623,18.69,5.46,1.61809,-3.90196 -130.088 0,0,0,0.0115179,1.29484,0.0696773,0.0712317,0.00570949,0.774413,0.596139,11.3588,0,-0.0123737,62.1455,56.9155
624,18.72,5.46,1.61659,-3.90468 -130.136 0,0,0,0.0113935,1.29477,0.0696402,0.0711933,0.00570659,0.774151,0.596059,11.357,0,-0.0123914,62.1299,56.9077
625,18.75,5.46,1.61517,-3.90737 -130.183 0,0,0,0.0112763,1.29471,0.0696032,0.071155,0.0057037,0.77389,0.595982,11.3552,0,-0.0124067,62.1143,56.9
626,18.78,5.46,1.6138,-3.91003 -130.231 0,0,0,0.0111648,1.29468,0.0695664,0.0711169,0.00570081,0.773629,0.595905,11.3533,0,-0.0124037,62.0987,56.8922
627,18.81,5.46,1.61248,-3.91266 -130.279 0,0,0,0.0110543,1.29462,0.0695296,0.0710787,0.00569792,0.773369,0.595829,11.3515,0,-0.0123981,62.0831,56.8842
628,18.84,5.49,1.61123,-3.91526 -130.327 0,0,0,0.0109474,1.29456,0.0694928,0.0710401,0.00569503,0.773107,0.595752,11.3497,0,-0.0124105,62.0676,56.8762
629,18.87,5.49,1.61005,-3.91785 -130.374 0,0,0,0.0108423,1.2945,0.0694561,0.0710017,0.00569213,0.772846,0.595675,11.3478,0,-0.0124292,62.052,56.8682
630,18.9,5.49,1.609,-3.92041 -130.422 0,0,0,0.0107379,1.29445,0.0694195,0.0709634,0.00568924,0.772584,0.595597,11.3459,0,-0.0124279,62.0365,56.8601
631,18.93,5.49,1.608,-3.92295 -130.47 0,0,0,0.0106389,1.29439,0.0693831,0.0709253,0.00568635,0.772323,0.595518,11.3441,0,-0.0124222,62.021,56.852
632,18.96,5.49,1.60705,-3.92546 -130.517 0,0,0,0.0105411,1.29433,0.0693468,0.0708873,0.00568347,0.772062,0.595439,11.3422,0,-0.0124025,62.0055,56.8439
633,18.99,5.49,1.60613,-3.92796 -130.565 0,0,0,0.0104443,1.29426,0.0693107,0.0708495,0.00568059,0.771801,0.595359,11.3403,0,-0.0123733,61.9901,56.8357
634,19.02,5.49,1.60521,-3.93044 -130.613 0,0,0,0.0103469,1.29419,0.0692748,0.070812,0.00567772,0.77154,0.595278,11.3385,0,-0.0123363,61.9746,56.8275
635,19.05,5.49,1.60429,-3.93291 -130.66 0,0,0,0.0102495,1.29411,0.069239,0.0707746,0.00567486,0.77128,0.595196,11.3366,0,-0.0122937,61.9592,56.8192
636,19.08,5.49,1.60336,-3.93536 -130.708 0,0,0,0.0101539,1.29402,0.0692034,0.0707374,0.00567201,0.77102,0.595113,11.3347,0,-0.0122465,61.9438,56.8109
637,19.11,5.49,1.60243,-3.93781 -130.755 0,0,0,0.0100609,1.29393,0.0691679,0.0707003,0.00566917,0.770761,0.595029,11.3328,0,-0.0121956,61.9285,56.8025
638,19.14,5.49,1.60147,-3.9403 -130.803 0,0,0,0.00996834,1.29383,0.0691327,0.0706633,0.00566633,0.770502,0.594944,11.3309,0,-0.0121477,61.9131,56.7941
639,19.17,5.49,1.60051,-3.94275 -130.851 0,0,0,0.0098745,1.29373,0.0690977,0.0706265,0.00566351,0.770245,0.594858,11.329,0,-0.0120909,61.8978,56.7857
640,19.2,5.49,1.59955,-3.94517 -130.898 0,0,0,0.0097806,1.29361,0.0690628,0.0705899,0.0056607,0.769988,0.59477,11.3271,0,-0.0120366,61.8826,56.7772
641,19.23,5.49,1.59861,-3.94754 -130.946 0,0,0,0.00968771,1.29349,0.069028,0.0705534,0.00565791,0.769731,0.594684,11.3253,0,-0.0119871,61.8673,56.7686
642,19.26,5.49,1.59767,-3.94986 -130.993 0,0,0,0.00959375,1.29336,0.0689934,0.070517,0.00565511,0.769475,0.594593,11.3234,0,-0.0119517,61.852,56.76
643,19.29,5.49,1.59672,-3.95216 -131.04 0,0,0,0.00956489,1.29321,0.0689589,0.0704806,0.00565232,0.769217,0.59449,11.3216,0,-0.0119634,61.8368,56.7513
